Date               ,ZTD [m]     ,ZWD [m]     ,PWV [mm]    ,GE [m]      ,GN [m]      
15/02/2021 08:40:12,    2.346135,    0.090393,    0.013935,    0.000136,    0.001856
15/02/2021 08:40:42,    2.345992,    0.090250,    0.013913,    0.000127,    0.001891
15/02/2021 08:41:12,    2.345851,    0.090110,    0.013892,    0.000117,    0.001926
15/02/2021 08:41:42,    2.345719,    0.089978,    0.013871,    0.000107,    0.001961
15/02/2021 08:42:12,    2.345602,    0.089861,    0.013853,    0.000098,    0.001994
15/02/2021 08:42:42,    2.345507,    0.089765,    0.013839,    0.000088,    0.002028
15/02/2021 08:43:12,    2.345439,    0.089698,    0.013828,    0.000079,    0.002060
15/02/2021 08:43:42,    2.345407,    0.089665,    0.013823,    0.000069,    0.002092
15/02/2021 08:44:12,    2.345415,    0.089673,    0.013824,    0.000060,    0.002122
15/02/2021 08:44:42,    2.345470,    0.089729,    0.013833,    0.000050,    0.002152
15/02/2021 08:45:12,    2.345578,    0.089836,    0.013850,    0.000041,    0.002182
15/02/2021 08:45:42,    2.345735,    0.089994,    0.013874,    0.000031,    0.002210
15/02/2021 08:46:12,    2.345938,    0.090196,    0.013905,    0.000022,    0.002238
15/02/2021 08:46:42,    2.346181,    0.090440,    0.013943,    0.000012,    0.002264
15/02/2021 08:47:12,    2.346462,    0.090720,    0.013986,    0.000003,    0.002290
15/02/2021 08:47:42,    2.346775,    0.091033,    0.014034,   -0.000007,    0.002315
15/02/2021 08:48:12,    2.347116,    0.091374,    0.014087,   -0.000016,    0.002339
15/02/2021 08:48:42,    2.347480,    0.091738,    0.014143,   -0.000025,    0.002361
15/02/2021 08:49:12,    2.347864,    0.092123,    0.014202,   -0.000035,    0.002383
15/02/2021 08:49:42,    2.348264,    0.092522,    0.014264,   -0.000044,    0.002404
15/02/2021 08:50:12,    2.348674,    0.092933,    0.014327,   -0.000054,    0.002423
15/02/2021 08:50:42,    2.349095,    0.093353,    0.014392,   -0.000063,    0.002442
15/02/2021 08:51:12,    2.349525,    0.093783,    0.014458,   -0.000072,    0.002459
15/02/2021 08:51:42,    2.349962,    0.094221,    0.014525,   -0.000082,    0.002475
15/02/2021 08:52:12,    2.350407,    0.094665,    0.014594,   -0.000091,    0.002490
15/02/2021 08:52:42,    2.350857,    0.095115,    0.014663,   -0.000100,    0.002504
15/02/2021 08:53:12,    2.351312,    0.095571,    0.014734,   -0.000110,    0.002516
15/02/2021 08:53:42,    2.351771,    0.096030,    0.014804,   -0.000119,    0.002528
15/02/2021 08:54:12,    2.352233,    0.096492,    0.014876,   -0.000128,    0.002537
15/02/2021 08:54:42,    2.352697,    0.096956,    0.014947,   -0.000138,    0.002546
15/02/2021 08:55:12,    2.353163,    0.097421,    0.015019,   -0.000147,    0.002553
15/02/2021 08:55:42,    2.353629,    0.097887,    0.015091,   -0.000156,    0.002559
15/02/2021 08:56:12,    2.354095,    0.098354,    0.015163,   -0.000166,    0.002563
