Date               ,ZTD [m]     ,ZWD [m]     ,PWV [mm]    ,GE [m]      ,GN [m]      
15/02/2021 01:59:42,    2.332525,    0.076437,    0.011783,   -0.000649,    0.000531
15/02/2021 02:00:12,    2.332520,    0.076432,    0.011783,   -0.000659,    0.000534
15/02/2021 02:00:42,    2.332563,    0.076476,    0.011789,   -0.000668,    0.000536
15/02/2021 02:01:12,    2.332648,    0.076561,    0.011803,   -0.000678,    0.000539
15/02/2021 02:01:42,    2.332766,    0.076680,    0.011821,   -0.000687,    0.000542
15/02/2021 02:02:12,    2.332909,    0.076824,    0.011843,   -0.000697,    0.000546
15/02/2021 02:02:42,    2.333070,    0.076986,    0.011868,   -0.000707,    0.000549
15/02/2021 02:03:12,    2.333241,    0.077158,    0.011895,   -0.000717,    0.000552
15/02/2021 02:03:42,    2.333415,    0.077332,    0.011921,   -0.000726,    0.000555
15/02/2021 02:04:12,    2.333582,    0.077500,    0.011947,   -0.000736,    0.000559
15/02/2021 02:04:42,    2.333736,    0.077655,    0.011971,   -0.000747,    0.000562
15/02/2021 02:05:12,    2.333871,    0.077790,    0.011992,   -0.000757,    0.000565
15/02/2021 02:05:42,    2.333989,    0.077909,    0.012010,   -0.000767,    0.000568
15/02/2021 02:06:12,    2.334095,    0.078015,    0.012027,   -0.000777,    0.000572
15/02/2021 02:06:42,    2.334193,    0.078114,    0.012042,   -0.000787,    0.000574
15/02/2021 02:07:12,    2.334287,    0.078209,    0.012057,   -0.000797,    0.000577
15/02/2021 02:07:42,    2.334383,    0.078306,    0.012072,   -0.000808,    0.000580
15/02/2021 02:08:12,    2.334485,    0.078408,    0.012087,   -0.000818,    0.000582
15/02/2021 02:08:42,    2.334596,    0.078520,    0.012105,   -0.000828,    0.000585
15/02/2021 02:09:12,    2.334723,    0.078647,    0.012124,   -0.000838,    0.000587
15/02/2021 02:09:42,    2.334868,    0.078794,    0.012147,   -0.000848,    0.000588
15/02/2021 02:10:12,    2.335036,    0.078962,    0.012173,   -0.000859,    0.000590
15/02/2021 02:10:42,    2.335222,    0.079149,    0.012202,   -0.000869,    0.000591
15/02/2021 02:11:12,    2.335423,    0.079350,    0.012232,   -0.000879,    0.000592
15/02/2021 02:11:42,    2.335631,    0.079559,    0.012265,   -0.000889,    0.000592
15/02/2021 02:12:12,    2.335844,    0.079773,    0.012298,   -0.000899,    0.000592
