Date               ,ZTD [m]     ,ZWD [m]     ,PWV [mm]    ,GE [m]      ,GN [m]      
15/02/2021 03:59:42,    2.326313,    0.084870,    0.013061,    0.000242,    0.000534
15/02/2021 04:00:12,    2.326509,    0.085066,    0.013091,    0.000243,    0.000522
15/02/2021 04:00:42,    2.326719,    0.085277,    0.013124,    0.000243,    0.000509
15/02/2021 04:01:12,    2.326938,    0.085497,    0.013158,    0.000244,    0.000495
15/02/2021 04:01:42,    2.327165,    0.085725,    0.013193,    0.000245,    0.000481
15/02/2021 04:02:12,    2.327396,    0.085956,    0.013228,    0.000246,    0.000467
15/02/2021 04:02:42,    2.327626,    0.086187,    0.013264,    0.000246,    0.000452
15/02/2021 04:03:12,    2.327852,    0.086414,    0.013299,    0.000247,    0.000436
15/02/2021 04:03:42,    2.328071,    0.086634,    0.013333,    0.000247,    0.000421
15/02/2021 04:04:12,    2.328279,    0.086843,    0.013365,    0.000247,    0.000404
15/02/2021 04:04:42,    2.328473,    0.087037,    0.013395,    0.000248,    0.000388
15/02/2021 04:05:12,    2.328649,    0.087215,    0.013422,    0.000248,    0.000371
15/02/2021 04:05:42,    2.328808,    0.087374,    0.013446,    0.000248,    0.000354
15/02/2021 04:06:12,    2.328951,    0.087518,    0.013469,    0.000248,    0.000337
15/02/2021 04:06:42,    2.329077,    0.087645,    0.013488,    0.000248,    0.000319
15/02/2021 04:07:12,    2.329189,    0.087757,    0.013505,    0.000248,    0.000302
15/02/2021 04:07:42,    2.329286,    0.087855,    0.013520,    0.000248,    0.000283
15/02/2021 04:08:12,    2.329369,    0.087939,    0.013533,    0.000247,    0.000265
15/02/2021 04:08:42,    2.329439,    0.088010,    0.013544,    0.000247,    0.000247
15/02/2021 04:09:12,    2.329497,    0.088069,    0.013553,    0.000247,    0.000228
15/02/2021 04:09:42,    2.329543,    0.088116,    0.013561,    0.000246,    0.000210
15/02/2021 04:10:12,    2.329579,    0.088152,    0.013566,    0.000246,    0.000191
15/02/2021 04:10:42,    2.329604,    0.088178,    0.013570,    0.000245,    0.000172
15/02/2021 04:11:12,    2.329620,    0.088195,    0.013573,    0.000245,    0.000153
15/02/2021 04:11:42,    2.329628,    0.088204,    0.013574,    0.000244,    0.000134
15/02/2021 04:12:12,    2.329628,    0.088204,    0.013574,    0.000243,    0.000115
15/02/2021 04:12:42,    2.329621,    0.088198,    0.013573,    0.000243,    0.000096
15/02/2021 04:13:12,    2.329607,    0.088185,    0.013571,    0.000242,    0.000077
15/02/2021 04:13:42,    2.329588,    0.088167,    0.013569,    0.000241,    0.000058
15/02/2021 04:14:12,    2.329565,    0.088145,    0.013565,    0.000240,    0.000039
15/02/2021 04:14:42,    2.329538,    0.088118,    0.013561,    0.000239,    0.000021
15/02/2021 04:15:12,    2.329508,    0.088089,    0.013556,    0.000238,    0.000002
15/02/2021 04:15:42,    2.329476,    0.088058,    0.013552,    0.000237,   -0.000016
15/02/2021 04:16:12,    2.329443,    0.088026,    0.013547,    0.000236,   -0.000035
15/02/2021 04:16:42,    2.329412,    0.087996,    0.013542,    0.000235,   -0.000053
15/02/2021 04:17:12,    2.329383,    0.087968,    0.013538,    0.000234,   -0.000071
15/02/2021 04:17:42,    2.329358,    0.087943,    0.013534,    0.000232,   -0.000089
15/02/2021 04:18:12,    2.329338,    0.087924,    0.013531,    0.000231,   -0.000106
15/02/2021 04:18:42,    2.329325,    0.087912,    0.013529,    0.000230,   -0.000124
15/02/2021 04:19:12,    2.329319,    0.087907,    0.013528,    0.000229,   -0.000141
15/02/2021 04:19:42,    2.329323,    0.087912,    0.013529,    0.000227,   -0.000157
15/02/2021 06:10:12,    2.329848,    0.088595,    0.013634,    0.000164,   -0.000372
15/02/2021 06:10:42,    2.329911,    0.088658,    0.013644,    0.000162,   -0.000364
15/02/2021 06:11:12,    2.329973,    0.088721,    0.013654,    0.000160,   -0.000356
15/02/2021 06:11:42,    2.330037,    0.088784,    0.013664,    0.000159,   -0.000348
15/02/2021 06:12:12,    2.330100,    0.088847,    0.013673,    0.000157,   -0.000339
15/02/2021 06:12:42,    2.330163,    0.088910,    0.013683,    0.000156,   -0.000330
15/02/2021 06:13:12,    2.330226,    0.088973,    0.013693,    0.000154,   -0.000320
15/02/2021 06:13:42,    2.330289,    0.089036,    0.013702,    0.000153,   -0.000310
15/02/2021 06:14:12,    2.330352,    0.089099,    0.013712,    0.000151,   -0.000299
15/02/2021 06:14:42,    2.330415,    0.089162,    0.013722,    0.000150,   -0.000288
15/02/2021 06:15:12,    2.330478,    0.089226,    0.013732,    0.000148,   -0.000277
15/02/2021 06:15:42,    2.330542,    0.089289,    0.013741,    0.000146,   -0.000265
15/02/2021 06:16:12,    2.330605,    0.089352,    0.013751,    0.000145,   -0.000253
15/02/2021 06:16:42,    2.330669,    0.089416,    0.013761,    0.000143,   -0.000241
15/02/2021 06:17:12,    2.330733,    0.089480,    0.013771,    0.000142,   -0.000228
15/02/2021 06:17:42,    2.330797,    0.089544,    0.013781,    0.000140,   -0.000215
15/02/2021 06:18:12,    2.330862,    0.089609,    0.013791,    0.000139,   -0.000202
15/02/2021 06:18:42,    2.330927,    0.089674,    0.013801,    0.000137,   -0.000188
15/02/2021 06:19:12,    2.330993,    0.089741,    0.013811,    0.000135,   -0.000174
15/02/2021 06:19:42,    2.331060,    0.089807,    0.013821,    0.000134,   -0.000160
15/02/2021 06:20:12,    2.331128,    0.089875,    0.013831,    0.000132,   -0.000145
15/02/2021 06:20:42,    2.331197,    0.089944,    0.013842,    0.000131,   -0.000131
15/02/2021 06:21:12,    2.331267,    0.090014,    0.013853,    0.000129,   -0.000116
15/02/2021 06:21:42,    2.331340,    0.090087,    0.013864,    0.000128,   -0.000101
15/02/2021 06:22:12,    2.331415,    0.090162,    0.013876,    0.000126,   -0.000085
15/02/2021 06:22:42,    2.331494,    0.090241,    0.013888,    0.000124,   -0.000070
15/02/2021 06:23:12,    2.331576,    0.090323,    0.013900,    0.000123,   -0.000054
15/02/2021 06:23:42,    2.331662,    0.090409,    0.013914,    0.000121,   -0.000038
15/02/2021 06:24:12,    2.331752,    0.090500,    0.013928,    0.000120,   -0.000022
15/02/2021 06:24:42,    2.331848,    0.090595,    0.013942,    0.000118,   -0.000005
15/02/2021 06:25:12,    2.331949,    0.090696,    0.013958,    0.000116,    0.000011
15/02/2021 06:25:42,    2.332054,    0.090801,    0.013974,    0.000115,    0.000027
15/02/2021 06:26:12,    2.332164,    0.090911,    0.013991,    0.000113,    0.000044
15/02/2021 06:26:42,    2.332279,    0.091026,    0.014009,    0.000112,    0.000061
15/02/2021 06:27:12,    2.332397,    0.091144,    0.014027,    0.000110,    0.000078
15/02/2021 06:27:42,    2.332518,    0.091265,    0.014045,    0.000108,    0.000095
15/02/2021 06:28:12,    2.332643,    0.091390,    0.014065,    0.000107,    0.000112
15/02/2021 06:28:42,    2.332770,    0.091517,    0.014084,    0.000105,    0.000129
15/02/2021 06:29:12,    2.332899,    0.091646,    0.014104,    0.000104,    0.000146
15/02/2021 06:29:42,    2.333030,    0.091777,    0.014124,    0.000102,    0.000163
15/02/2021 06:30:12,    2.333162,    0.091909,    0.014145,    0.000100,    0.000180
15/02/2021 06:30:42,    2.333295,    0.092042,    0.014165,    0.000099,    0.000197
15/02/2021 06:31:12,    2.333429,    0.092176,    0.014186,    0.000097,    0.000214
15/02/2021 06:31:42,    2.333563,    0.092310,    0.014206,    0.000095,    0.000231
15/02/2021 06:32:12,    2.333697,    0.092444,    0.014227,    0.000094,    0.000248
15/02/2021 06:32:42,    2.333830,    0.092577,    0.014247,    0.000092,    0.000266
15/02/2021 06:33:12,    2.333962,    0.092709,    0.014268,    0.000091,    0.000283
15/02/2021 06:33:42,    2.334093,    0.092841,    0.014288,    0.000089,    0.000300
15/02/2021 06:34:12,    2.334223,    0.092970,    0.014308,    0.000087,    0.000317
15/02/2021 06:34:42,    2.334350,    0.093097,    0.014327,    0.000086,    0.000334
15/02/2021 06:35:12,    2.334475,    0.093222,    0.014347,    0.000084,    0.000352
15/02/2021 06:35:42,    2.334599,    0.093346,    0.014366,    0.000082,    0.000369
15/02/2021 06:36:12,    2.334721,    0.093468,    0.014384,    0.000081,    0.000386
15/02/2021 06:36:42,    2.334842,    0.093589,    0.014403,    0.000079,    0.000404
15/02/2021 06:37:12,    2.334964,    0.093711,    0.014422,    0.000077,    0.000421
15/02/2021 06:37:42,    2.335085,    0.093833,    0.014441,    0.000076,    0.000438
15/02/2021 06:38:12,    2.335209,    0.093956,    0.014459,    0.000074,    0.000456
15/02/2021 06:38:42,    2.335333,    0.094080,    0.014479,    0.000072,    0.000473
15/02/2021 06:39:12,    2.335460,    0.094208,    0.014498,    0.000071,    0.000490
15/02/2021 06:39:42,    2.335590,    0.094338,    0.014518,    0.000069,    0.000508
15/02/2021 06:40:12,    2.335724,    0.094471,    0.014539,    0.000067,    0.000525
15/02/2021 06:40:42,    2.335860,    0.094607,    0.014560,    0.000066,    0.000543
15/02/2021 06:41:12,    2.335997,    0.094744,    0.014581,    0.000064,    0.000560
15/02/2021 06:41:42,    2.336135,    0.094882,    0.014602,    0.000062,    0.000578
15/02/2021 06:42:12,    2.336273,    0.095020,    0.014623,    0.000061,    0.000595
15/02/2021 06:42:42,    2.336410,    0.095157,    0.014644,    0.000059,    0.000613
15/02/2021 06:43:12,    2.336545,    0.095292,    0.014665,    0.000057,    0.000630
15/02/2021 06:43:42,    2.336676,    0.095424,    0.014685,    0.000056,    0.000648
15/02/2021 06:44:12,    2.336804,    0.095551,    0.014705,    0.000054,    0.000666
15/02/2021 06:44:42,    2.336927,    0.095675,    0.014724,    0.000052,    0.000683
15/02/2021 06:45:12,    2.337045,    0.095792,    0.014742,    0.000050,    0.000701
15/02/2021 06:45:42,    2.337158,    0.095905,    0.014759,    0.000049,    0.000719
15/02/2021 06:46:12,    2.337265,    0.096013,    0.014776,    0.000047,    0.000736
15/02/2021 06:46:42,    2.337370,    0.096117,    0.014792,    0.000045,    0.000754
15/02/2021 06:47:12,    2.337470,    0.096217,    0.014808,    0.000044,    0.000772
15/02/2021 06:47:42,    2.337568,    0.096315,    0.014823,    0.000042,    0.000789
15/02/2021 06:48:12,    2.337664,    0.096411,    0.014837,    0.000040,    0.000807
15/02/2021 06:48:42,    2.337758,    0.096505,    0.014852,    0.000039,    0.000825
15/02/2021 06:49:12,    2.337852,    0.096599,    0.014866,    0.000037,    0.000843
15/02/2021 06:49:42,    2.337944,    0.096691,    0.014881,    0.000035,    0.000861
15/02/2021 08:40:12,    2.338779,    0.097527,    0.015009,   -0.000036,    0.001615
15/02/2021 08:40:42,    2.338816,    0.097563,    0.015015,   -0.000038,    0.001633
15/02/2021 08:41:12,    2.338845,    0.097592,    0.015019,   -0.000040,    0.001652
15/02/2021 08:41:42,    2.338864,    0.097611,    0.015022,   -0.000042,    0.001670
15/02/2021 08:42:12,    2.338875,    0.097622,    0.015024,   -0.000043,    0.001689
15/02/2021 08:42:42,    2.338878,    0.097625,    0.015024,   -0.000045,    0.001708
15/02/2021 08:43:12,    2.338873,    0.097620,    0.015024,   -0.000047,    0.001726
15/02/2021 08:43:42,    2.338859,    0.097606,    0.015021,   -0.000049,    0.001745
15/02/2021 08:44:12,    2.338837,    0.097584,    0.015018,   -0.000050,    0.001763
15/02/2021 08:44:42,    2.338808,    0.097555,    0.015014,   -0.000052,    0.001781
15/02/2021 08:45:12,    2.338770,    0.097517,    0.015008,   -0.000054,    0.001800
15/02/2021 08:45:42,    2.338727,    0.097474,    0.015001,   -0.000056,    0.001818
15/02/2021 08:46:12,    2.338681,    0.097428,    0.014994,   -0.000058,    0.001837
15/02/2021 08:46:42,    2.338633,    0.097380,    0.014987,   -0.000059,    0.001855
15/02/2021 08:47:12,    2.338585,    0.097332,    0.014979,   -0.000061,    0.001873
15/02/2021 08:47:42,    2.338541,    0.097288,    0.014972,   -0.000063,    0.001891
15/02/2021 08:48:12,    2.338501,    0.097248,    0.014966,   -0.000065,    0.001910
15/02/2021 08:48:42,    2.338469,    0.097216,    0.014961,   -0.000066,    0.001928
15/02/2021 08:49:12,    2.338446,    0.097193,    0.014958,   -0.000068,    0.001946
15/02/2021 08:49:42,    2.338434,    0.097181,    0.014956,   -0.000070,    0.001964
15/02/2021 08:50:12,    2.338436,    0.097183,    0.014956,   -0.000072,    0.001982
15/02/2021 08:50:42,    2.338449,    0.097196,    0.014958,   -0.000073,    0.002000
15/02/2021 08:51:12,    2.338474,    0.097221,    0.014962,   -0.000075,    0.002017
15/02/2021 08:51:42,    2.338507,    0.097254,    0.014967,   -0.000077,    0.002035
15/02/2021 08:52:12,    2.338547,    0.097294,    0.014974,   -0.000079,    0.002053
15/02/2021 08:52:42,    2.338594,    0.097341,    0.014981,   -0.000081,    0.002071
15/02/2021 08:53:12,    2.338645,    0.097392,    0.014989,   -0.000082,    0.002088
15/02/2021 08:53:42,    2.338699,    0.097446,    0.014997,   -0.000084,    0.002106
