Date               ,ZTD [m]     ,ZWD [m]     ,PWV [mm]    ,GE [m]      ,GN [m]      
15/02/2021 06:10:12,    2.329252,    0.087965,    0.013537,    0.000135,   -0.000508
15/02/2021 06:10:42,    2.329318,    0.088031,    0.013548,    0.000134,   -0.000500
15/02/2021 06:11:12,    2.329384,    0.088097,    0.013558,    0.000132,   -0.000492
15/02/2021 06:11:42,    2.329451,    0.088163,    0.013568,    0.000131,   -0.000484
15/02/2021 06:12:12,    2.329517,    0.088230,    0.013578,    0.000129,   -0.000475
15/02/2021 06:12:42,    2.329583,    0.088296,    0.013589,    0.000128,   -0.000465
15/02/2021 06:13:12,    2.329650,    0.088363,    0.013599,    0.000126,   -0.000455
15/02/2021 06:13:42,    2.329717,    0.088430,    0.013609,    0.000125,   -0.000445
15/02/2021 06:14:12,    2.329783,    0.088496,    0.013619,    0.000123,   -0.000434
15/02/2021 06:14:42,    2.329850,    0.088563,    0.013630,    0.000122,   -0.000423
15/02/2021 06:15:12,    2.329916,    0.088630,    0.013640,    0.000120,   -0.000411
15/02/2021 06:15:42,    2.329983,    0.088696,    0.013650,    0.000119,   -0.000399
15/02/2021 06:16:12,    2.330050,    0.088763,    0.013660,    0.000117,   -0.000387
15/02/2021 06:16:42,    2.330117,    0.088830,    0.013671,    0.000116,   -0.000374
15/02/2021 06:17:12,    2.330185,    0.088898,    0.013681,    0.000115,   -0.000361
15/02/2021 06:17:42,    2.330253,    0.088966,    0.013692,    0.000113,   -0.000348
15/02/2021 06:18:12,    2.330321,    0.089034,    0.013702,    0.000112,   -0.000334
15/02/2021 06:18:42,    2.330390,    0.089103,    0.013713,    0.000110,   -0.000320
15/02/2021 06:19:12,    2.330459,    0.089172,    0.013723,    0.000109,   -0.000306
15/02/2021 06:19:42,    2.330529,    0.089242,    0.013734,    0.000107,   -0.000291
15/02/2021 06:20:12,    2.330601,    0.089313,    0.013745,    0.000106,   -0.000277
15/02/2021 06:20:42,    2.330673,    0.089386,    0.013756,    0.000104,   -0.000261
15/02/2021 06:21:12,    2.330747,    0.089460,    0.013768,    0.000103,   -0.000246
15/02/2021 06:21:42,    2.330823,    0.089536,    0.013779,    0.000101,   -0.000231
15/02/2021 06:22:12,    2.330901,    0.089614,    0.013791,    0.000100,   -0.000215
15/02/2021 06:22:42,    2.330983,    0.089696,    0.013804,    0.000098,   -0.000199
15/02/2021 06:23:12,    2.331068,    0.089781,    0.013817,    0.000097,   -0.000183
15/02/2021 06:23:42,    2.331157,    0.089870,    0.013831,    0.000095,   -0.000166
15/02/2021 06:24:12,    2.331251,    0.089964,    0.013845,    0.000094,   -0.000150
15/02/2021 06:24:42,    2.331349,    0.090062,    0.013860,    0.000092,   -0.000133
15/02/2021 06:25:12,    2.331453,    0.090166,    0.013876,    0.000091,   -0.000116
15/02/2021 06:25:42,    2.331561,    0.090274,    0.013893,    0.000089,   -0.000099
15/02/2021 06:26:12,    2.331674,    0.090387,    0.013910,    0.000088,   -0.000082
15/02/2021 06:26:42,    2.331791,    0.090504,    0.013928,    0.000086,   -0.000065
15/02/2021 06:27:12,    2.331911,    0.090624,    0.013947,    0.000085,   -0.000048
15/02/2021 06:27:42,    2.332035,    0.090748,    0.013966,    0.000083,   -0.000030
15/02/2021 06:28:12,    2.332162,    0.090875,    0.013985,    0.000081,   -0.000013
15/02/2021 06:28:42,    2.332291,    0.091004,    0.014005,    0.000080,    0.000005
15/02/2021 06:29:12,    2.332422,    0.091135,    0.014025,    0.000078,    0.000022
15/02/2021 06:29:42,    2.332555,    0.091268,    0.014046,    0.000077,    0.000040
15/02/2021 06:30:12,    2.332689,    0.091401,    0.014066,    0.000075,    0.000057
15/02/2021 06:30:42,    2.332823,    0.091536,    0.014087,    0.000074,    0.000075
15/02/2021 06:31:12,    2.332959,    0.091672,    0.014108,    0.000072,    0.000093
15/02/2021 06:31:42,    2.333094,    0.091807,    0.014129,    0.000071,    0.000110
15/02/2021 06:32:12,    2.333230,    0.091942,    0.014150,    0.000069,    0.000128
15/02/2021 06:32:42,    2.333364,    0.092077,    0.014170,    0.000068,    0.000146
15/02/2021 06:33:12,    2.333498,    0.092211,    0.014191,    0.000066,    0.000163
15/02/2021 06:33:42,    2.333630,    0.092343,    0.014211,    0.000064,    0.000181
15/02/2021 06:34:12,    2.333761,    0.092474,    0.014231,    0.000063,    0.000199
15/02/2021 06:34:42,    2.333890,    0.092603,    0.014251,    0.000061,    0.000216
15/02/2021 06:35:12,    2.334017,    0.092729,    0.014271,    0.000060,    0.000234
15/02/2021 06:35:42,    2.334141,    0.092854,    0.014290,    0.000058,    0.000252
15/02/2021 06:36:12,    2.334265,    0.092978,    0.014309,    0.000056,    0.000270
15/02/2021 06:36:42,    2.334388,    0.093101,    0.014328,    0.000055,    0.000288
15/02/2021 06:37:12,    2.334511,    0.093224,    0.014347,    0.000053,    0.000305
15/02/2021 06:37:42,    2.334634,    0.093347,    0.014366,    0.000052,    0.000323
15/02/2021 06:38:12,    2.334759,    0.093472,    0.014385,    0.000050,    0.000341
15/02/2021 06:38:42,    2.334885,    0.093598,    0.014405,    0.000049,    0.000359
15/02/2021 06:39:12,    2.335014,    0.093727,    0.014424,    0.000047,    0.000377
15/02/2021 06:39:42,    2.335146,    0.093859,    0.014445,    0.000045,    0.000395
15/02/2021 06:40:12,    2.335282,    0.093995,    0.014465,    0.000044,    0.000413
15/02/2021 06:40:42,    2.335419,    0.094133,    0.014487,    0.000042,    0.000431
15/02/2021 06:41:12,    2.335559,    0.094272,    0.014508,    0.000040,    0.000449
15/02/2021 06:41:42,    2.335700,    0.094413,    0.014530,    0.000039,    0.000467
15/02/2021 06:42:12,    2.335840,    0.094553,    0.014551,    0.000037,    0.000485
15/02/2021 06:42:42,    2.335979,    0.094692,    0.014573,    0.000036,    0.000503
15/02/2021 06:43:12,    2.336116,    0.094829,    0.014594,    0.000034,    0.000521
15/02/2021 06:43:42,    2.336250,    0.094963,    0.014614,    0.000032,    0.000539
15/02/2021 06:44:12,    2.336380,    0.095093,    0.014635,    0.000031,    0.000558
15/02/2021 06:44:42,    2.336505,    0.095218,    0.014654,    0.000029,    0.000576
15/02/2021 06:45:12,    2.336624,    0.095337,    0.014672,    0.000027,    0.000594
15/02/2021 06:45:42,    2.336739,    0.095452,    0.014690,    0.000026,    0.000612
15/02/2021 06:46:12,    2.336848,    0.095561,    0.014707,    0.000024,    0.000630
15/02/2021 06:46:42,    2.336954,    0.095667,    0.014723,    0.000023,    0.000649
15/02/2021 06:47:12,    2.337055,    0.095768,    0.014738,    0.000021,    0.000667
15/02/2021 06:47:42,    2.337154,    0.095867,    0.014754,    0.000019,    0.000685
15/02/2021 06:48:12,    2.337251,    0.095964,    0.014769,    0.000018,    0.000704
15/02/2021 06:48:42,    2.337345,    0.096058,    0.014783,    0.000016,    0.000722
15/02/2021 06:49:12,    2.337439,    0.096152,    0.014797,    0.000014,    0.000741
15/02/2021 06:49:42,    2.337531,    0.096244,    0.014812,    0.000013,    0.000759
15/02/2021 08:40:12,    2.338350,    0.097063,    0.014938,   -0.000056,    0.001536
15/02/2021 08:40:42,    2.338385,    0.097098,    0.014943,   -0.000058,    0.001555
15/02/2021 08:41:12,    2.338412,    0.097125,    0.014947,   -0.000059,    0.001574
15/02/2021 08:41:42,    2.338430,    0.097143,    0.014950,   -0.000061,    0.001593
15/02/2021 08:42:12,    2.338439,    0.097153,    0.014952,   -0.000063,    0.001612
15/02/2021 08:42:42,    2.338441,    0.097154,    0.014952,   -0.000065,    0.001631
15/02/2021 08:43:12,    2.338435,    0.097148,    0.014951,   -0.000066,    0.001650
15/02/2021 08:43:42,    2.338420,    0.097133,    0.014949,   -0.000068,    0.001669
15/02/2021 08:44:12,    2.338398,    0.097111,    0.014945,   -0.000070,    0.001688
15/02/2021 08:44:42,    2.338368,    0.097081,    0.014941,   -0.000071,    0.001707
15/02/2021 08:45:12,    2.338331,    0.097044,    0.014935,   -0.000073,    0.001726
15/02/2021 08:45:42,    2.338288,    0.097001,    0.014928,   -0.000075,    0.001745
15/02/2021 08:46:12,    2.338242,    0.096955,    0.014921,   -0.000076,    0.001764
15/02/2021 08:46:42,    2.338195,    0.096908,    0.014914,   -0.000078,    0.001783
15/02/2021 08:47:12,    2.338149,    0.096862,    0.014907,   -0.000080,    0.001801
15/02/2021 08:47:42,    2.338107,    0.096820,    0.014900,   -0.000082,    0.001820
15/02/2021 08:48:12,    2.338069,    0.096782,    0.014895,   -0.000083,    0.001839
15/02/2021 08:48:42,    2.338039,    0.096752,    0.014890,   -0.000085,    0.001858
15/02/2021 08:49:12,    2.338019,    0.096732,    0.014887,   -0.000087,    0.001876
15/02/2021 08:49:42,    2.338011,    0.096724,    0.014886,   -0.000088,    0.001895
15/02/2021 08:50:12,    2.338016,    0.096729,    0.014887,   -0.000090,    0.001913
15/02/2021 08:50:42,    2.338034,    0.096747,    0.014889,   -0.000092,    0.001931
15/02/2021 08:51:12,    2.338062,    0.096775,    0.014894,   -0.000094,    0.001950
15/02/2021 08:51:42,    2.338100,    0.096813,    0.014899,   -0.000095,    0.001968
