Date               ,ZTD [m]     ,ZWD [m]     ,PWV [mm]    ,GE [m]      ,GN [m]      
15/02/2021 06:10:12,    2.339085,    0.083307,    0.012843,    0.001181,   -0.002823
15/02/2021 06:10:42,    2.339340,    0.083562,    0.012882,    0.001178,   -0.002796
15/02/2021 06:11:12,    2.339600,    0.083822,    0.012922,    0.001174,   -0.002767
15/02/2021 06:11:42,    2.339864,    0.084085,    0.012963,    0.001171,   -0.002738
15/02/2021 06:12:12,    2.340130,    0.084352,    0.013004,    0.001167,   -0.002709
15/02/2021 06:12:42,    2.340400,    0.084622,    0.013045,    0.001163,   -0.002679
15/02/2021 06:13:12,    2.340671,    0.084893,    0.013087,    0.001159,   -0.002648
15/02/2021 06:13:42,    2.340945,    0.085166,    0.013129,    0.001154,   -0.002617
15/02/2021 06:14:12,    2.341219,    0.085441,    0.013172,    0.001149,   -0.002586
15/02/2021 06:14:42,    2.341494,    0.085716,    0.013214,    0.001144,   -0.002554
15/02/2021 06:15:12,    2.341769,    0.085991,    0.013257,    0.001139,   -0.002521
15/02/2021 06:15:42,    2.342044,    0.086266,    0.013299,    0.001133,   -0.002488
15/02/2021 06:16:12,    2.342320,    0.086542,    0.013342,    0.001128,   -0.002455
15/02/2021 06:16:42,    2.342598,    0.086820,    0.013384,    0.001122,   -0.002421
15/02/2021 06:17:12,    2.342876,    0.087098,    0.013427,    0.001116,   -0.002386
15/02/2021 06:17:42,    2.343157,    0.087379,    0.013471,    0.001109,   -0.002352
15/02/2021 06:18:12,    2.343439,    0.087661,    0.013514,    0.001103,   -0.002316
15/02/2021 06:18:42,    2.343724,    0.087947,    0.013558,    0.001096,   -0.002281
15/02/2021 06:19:12,    2.344013,    0.088235,    0.013602,    0.001089,   -0.002245
15/02/2021 06:19:42,    2.344304,    0.088526,    0.013647,    0.001082,   -0.002209
15/02/2021 06:20:12,    2.344599,    0.088821,    0.013693,    0.001075,   -0.002172
15/02/2021 06:20:42,    2.344898,    0.089120,    0.013739,    0.001068,   -0.002135
15/02/2021 06:21:12,    2.345202,    0.089424,    0.013786,    0.001060,   -0.002098
15/02/2021 06:21:42,    2.345511,    0.089733,    0.013833,    0.001052,   -0.002061
15/02/2021 06:22:12,    2.345826,    0.090048,    0.013882,    0.001044,   -0.002023
15/02/2021 06:22:42,    2.346148,    0.090370,    0.013932,    0.001037,   -0.001985
15/02/2021 06:23:12,    2.346477,    0.090698,    0.013982,    0.001028,   -0.001946
15/02/2021 06:23:42,    2.346813,    0.091035,    0.014034,    0.001020,   -0.001908
15/02/2021 06:24:12,    2.347157,    0.091379,    0.014087,    0.001012,   -0.001869
15/02/2021 06:24:42,    2.347510,    0.091732,    0.014142,    0.001004,   -0.001830
15/02/2021 06:25:12,    2.347872,    0.092093,    0.014197,    0.000995,   -0.001791
15/02/2021 06:25:42,    2.348235,    0.092457,    0.014253,    0.000987,   -0.001751
15/02/2021 06:26:12,    2.348595,    0.092817,    0.014309,    0.000978,   -0.001712
15/02/2021 06:26:42,    2.348943,    0.093165,    0.014363,    0.000969,   -0.001672
15/02/2021 06:27:12,    2.349273,    0.093495,    0.014413,    0.000960,   -0.001632
15/02/2021 06:27:42,    2.349578,    0.093800,    0.014460,    0.000951,   -0.001592
15/02/2021 06:28:12,    2.349852,    0.094074,    0.014503,    0.000943,   -0.001552
15/02/2021 06:28:42,    2.350087,    0.094309,    0.014539,    0.000934,   -0.001512
15/02/2021 06:29:12,    2.350276,    0.094498,    0.014568,    0.000925,   -0.001471
15/02/2021 06:29:42,    2.350414,    0.094636,    0.014589,    0.000915,   -0.001431
15/02/2021 06:30:12,    2.350494,    0.094716,    0.014602,    0.000906,   -0.001390
15/02/2021 06:30:42,    2.350522,    0.094744,    0.014606,    0.000897,   -0.001350
15/02/2021 06:31:12,    2.350503,    0.094725,    0.014603,    0.000888,   -0.001309
15/02/2021 06:31:42,    2.350444,    0.094666,    0.014594,    0.000879,   -0.001268
15/02/2021 06:32:12,    2.350350,    0.094572,    0.014580,    0.000870,   -0.001228
15/02/2021 06:32:42,    2.350229,    0.094451,    0.014561,    0.000861,   -0.001187
15/02/2021 06:33:12,    2.350085,    0.094307,    0.014539,    0.000851,   -0.001146
15/02/2021 06:33:42,    2.349926,    0.094148,    0.014514,    0.000842,   -0.001105
15/02/2021 06:34:12,    2.349758,    0.093980,    0.014488,    0.000833,   -0.001064
15/02/2021 06:34:42,    2.349586,    0.093809,    0.014462,    0.000824,   -0.001023
15/02/2021 06:35:12,    2.349418,    0.093640,    0.014436,    0.000814,   -0.000982
15/02/2021 06:35:42,    2.349254,    0.093476,    0.014411,    0.000805,   -0.000941
15/02/2021 06:36:12,    2.349099,    0.093321,    0.014387,    0.000796,   -0.000899
15/02/2021 06:36:42,    2.348955,    0.093177,    0.014364,    0.000786,   -0.000858
15/02/2021 06:37:12,    2.348825,    0.093047,    0.014344,    0.000777,   -0.000817
15/02/2021 06:37:42,    2.348710,    0.092932,    0.014327,    0.000767,   -0.000775
15/02/2021 06:38:12,    2.348615,    0.092837,    0.014312,    0.000758,   -0.000734
15/02/2021 06:38:42,    2.348541,    0.092763,    0.014301,    0.000748,   -0.000692
15/02/2021 06:39:12,    2.348491,    0.092713,    0.014293,    0.000739,   -0.000651
15/02/2021 06:39:42,    2.348468,    0.092689,    0.014289,    0.000729,   -0.000609
15/02/2021 06:40:12,    2.348472,    0.092694,    0.014290,    0.000720,   -0.000568
15/02/2021 06:40:42,    2.348500,    0.092722,    0.014294,    0.000710,   -0.000526
15/02/2021 06:41:12,    2.348544,    0.092766,    0.014301,    0.000701,   -0.000484
15/02/2021 06:41:42,    2.348598,    0.092820,    0.014309,    0.000691,   -0.000442
15/02/2021 06:42:12,    2.348657,    0.092879,    0.014318,    0.000682,   -0.000401
15/02/2021 06:42:42,    2.348713,    0.092935,    0.014327,    0.000672,   -0.000359
15/02/2021 06:43:12,    2.348761,    0.092983,    0.014334,    0.000663,   -0.000317
15/02/2021 06:43:42,    2.348793,    0.093015,    0.014339,    0.000653,   -0.000275
15/02/2021 06:44:12,    2.348804,    0.093026,    0.014341,    0.000643,   -0.000233
15/02/2021 06:44:42,    2.348788,    0.093010,    0.014339,    0.000634,   -0.000191
15/02/2021 06:45:12,    2.348739,    0.092961,    0.014331,    0.000624,   -0.000149
15/02/2021 06:45:42,    2.348661,    0.092883,    0.014319,    0.000614,   -0.000107
15/02/2021 06:46:12,    2.348558,    0.092780,    0.014303,    0.000605,   -0.000064
15/02/2021 06:46:42,    2.348435,    0.092657,    0.014284,    0.000595,   -0.000022
15/02/2021 06:47:12,    2.348296,    0.092518,    0.014263,    0.000585,    0.000020
15/02/2021 06:47:42,    2.348146,    0.092368,    0.014240,    0.000575,    0.000062
15/02/2021 06:48:12,    2.347990,    0.092212,    0.014216,    0.000566,    0.000105
15/02/2021 06:48:42,    2.347832,    0.092054,    0.014191,    0.000556,    0.000147
15/02/2021 06:49:12,    2.347677,    0.091899,    0.014167,    0.000546,    0.000189
15/02/2021 06:49:42,    2.347530,    0.091752,    0.014145,    0.000537,    0.000232
15/02/2021 08:40:12,    2.346190,    0.090412,    0.013938,    0.000136,    0.001944
15/02/2021 08:40:42,    2.346045,    0.090267,    0.013916,    0.000126,    0.001981
15/02/2021 08:41:12,    2.345903,    0.090125,    0.013894,    0.000117,    0.002017
15/02/2021 08:41:42,    2.345769,    0.089991,    0.013874,    0.000107,    0.002052
15/02/2021 08:42:12,    2.345651,    0.089872,    0.013855,    0.000097,    0.002087
15/02/2021 08:42:42,    2.345553,    0.089775,    0.013840,    0.000088,    0.002121
15/02/2021 08:43:12,    2.345483,    0.089705,    0.013829,    0.000078,    0.002154
15/02/2021 08:43:42,    2.345447,    0.089668,    0.013824,    0.000069,    0.002187
15/02/2021 08:44:12,    2.345451,    0.089673,    0.013824,    0.000059,    0.002219
15/02/2021 08:44:42,    2.345502,    0.089723,    0.013832,    0.000049,    0.002250
15/02/2021 08:45:12,    2.345604,    0.089826,    0.013848,    0.000040,    0.002280
15/02/2021 08:45:42,    2.345755,    0.089977,    0.013871,    0.000030,    0.002309
15/02/2021 08:46:12,    2.345951,    0.090173,    0.013901,    0.000021,    0.002338
15/02/2021 08:46:42,    2.346188,    0.090410,    0.013938,    0.000011,    0.002365
15/02/2021 08:47:12,    2.346461,    0.090683,    0.013980,    0.000001,    0.002391
15/02/2021 08:47:42,    2.346766,    0.090988,    0.014027,   -0.000008,    0.002417
15/02/2021 08:48:12,    2.347099,    0.091321,    0.014079,   -0.000018,    0.002442
15/02/2021 08:48:42,    2.347457,    0.091679,    0.014134,   -0.000027,    0.002465
15/02/2021 08:49:12,    2.347834,    0.092056,    0.014192,   -0.000037,    0.002487
15/02/2021 08:49:42,    2.348226,    0.092448,    0.014252,   -0.000046,    0.002509
15/02/2021 08:50:12,    2.348631,    0.092853,    0.014315,   -0.000056,    0.002529
15/02/2021 08:50:42,    2.349046,    0.093268,    0.014379,   -0.000065,    0.002548
15/02/2021 08:51:12,    2.349470,    0.093692,    0.014444,   -0.000075,    0.002566
15/02/2021 08:51:42,    2.349902,    0.094124,    0.014511,   -0.000084,    0.002583
15/02/2021 08:52:12,    2.350342,    0.094564,    0.014578,   -0.000093,    0.002598
15/02/2021 08:52:42,    2.350788,    0.095010,    0.014647,   -0.000103,    0.002613
15/02/2021 08:53:12,    2.351239,    0.095461,    0.014717,   -0.000112,    0.002625
15/02/2021 08:53:42,    2.351695,    0.095917,    0.014787,   -0.000122,    0.002637
15/02/2021 08:54:12,    2.352154,    0.096375,    0.014858,   -0.000131,    0.002647
15/02/2021 08:54:42,    2.352614,    0.096836,    0.014929,   -0.000140,    0.002656
15/02/2021 08:55:12,    2.353076,    0.097298,    0.015000,   -0.000150,    0.002664
15/02/2021 08:55:42,    2.353539,    0.097761,    0.015071,   -0.000159,    0.002670
15/02/2021 08:56:12,    2.354003,    0.098225,    0.015143,   -0.000168,    0.002675
15/02/2021 08:56:42,    2.354467,    0.098689,    0.015214,   -0.000178,    0.002678
15/02/2021 08:57:12,    2.354933,    0.099154,    0.015286,   -0.000187,    0.002679
15/02/2021 08:57:42,    2.355398,    0.099620,    0.015358,   -0.000196,    0.002679
15/02/2021 08:58:12,    2.355864,    0.100086,    0.015430,   -0.000206,    0.002678
15/02/2021 08:58:42,    2.356331,    0.100553,    0.015502,   -0.000215,    0.002675
15/02/2021 08:59:12,    2.356798,    0.101020,    0.015574,   -0.000224,    0.002670
15/02/2021 08:59:42,    2.357265,    0.101486,    0.015646,   -0.000233,    0.002664
15/02/2021 09:00:12,    2.357731,    0.101953,    0.015718,   -0.000242,    0.002656
