Date               ,ZTD [m]     ,ZWD [m]     ,PWV [mm]    ,GE [m]      ,GN [m]      
15/02/2021 06:10:12,    2.325972,    0.089835,    0.013824,    0.000272,    0.003760
15/02/2021 06:10:42,    2.325983,    0.089847,    0.013825,    0.000268,    0.003781
15/02/2021 06:11:12,    2.325993,    0.089856,    0.013827,    0.000264,    0.003802
15/02/2021 06:11:42,    2.326000,    0.089864,    0.013828,    0.000260,    0.003822
15/02/2021 06:12:12,    2.326007,    0.089871,    0.013829,    0.000256,    0.003842
15/02/2021 06:12:42,    2.326013,    0.089876,    0.013830,    0.000252,    0.003862
15/02/2021 06:13:12,    2.326017,    0.089881,    0.013831,    0.000248,    0.003881
15/02/2021 06:13:42,    2.326021,    0.089885,    0.013831,    0.000243,    0.003900
15/02/2021 06:14:12,    2.326025,    0.089889,    0.013832,    0.000239,    0.003919
15/02/2021 06:14:42,    2.326028,    0.089892,    0.013832,    0.000234,    0.003938
15/02/2021 06:15:12,    2.326032,    0.089895,    0.013833,    0.000230,    0.003956
15/02/2021 06:15:42,    2.326036,    0.089900,    0.013833,    0.000225,    0.003973
15/02/2021 06:16:12,    2.326042,    0.089906,    0.013834,    0.000220,    0.003991
15/02/2021 06:16:42,    2.326051,    0.089914,    0.013836,    0.000216,    0.004007
15/02/2021 06:17:12,    2.326062,    0.089926,    0.013837,    0.000211,    0.004024
15/02/2021 06:17:42,    2.326078,    0.089942,    0.013840,    0.000206,    0.004040
15/02/2021 06:18:12,    2.326099,    0.089963,    0.013843,    0.000201,    0.004056
15/02/2021 06:18:42,    2.326126,    0.089990,    0.013847,    0.000196,    0.004071
15/02/2021 06:19:12,    2.326160,    0.090024,    0.013853,    0.000191,    0.004086
15/02/2021 06:19:42,    2.326201,    0.090065,    0.013859,    0.000186,    0.004101
15/02/2021 06:20:12,    2.326251,    0.090115,    0.013867,    0.000181,    0.004115
15/02/2021 06:20:42,    2.326311,    0.090175,    0.013876,    0.000176,    0.004129
15/02/2021 06:21:12,    2.326382,    0.090246,    0.013887,    0.000170,    0.004142
15/02/2021 06:21:42,    2.326467,    0.090331,    0.013900,    0.000165,    0.004155
15/02/2021 06:22:12,    2.326566,    0.090430,    0.013915,    0.000160,    0.004168
15/02/2021 06:22:42,    2.326683,    0.090546,    0.013933,    0.000154,    0.004180
15/02/2021 06:23:12,    2.326817,    0.090680,    0.013954,    0.000149,    0.004192
15/02/2021 06:23:42,    2.326970,    0.090834,    0.013977,    0.000143,    0.004203
15/02/2021 06:24:12,    2.327145,    0.091009,    0.014004,    0.000138,    0.004214
15/02/2021 06:24:42,    2.327343,    0.091206,    0.014035,    0.000132,    0.004225
15/02/2021 06:25:12,    2.327564,    0.091427,    0.014068,    0.000127,    0.004235
15/02/2021 06:25:42,    2.327801,    0.091664,    0.014105,    0.000121,    0.004245
15/02/2021 06:26:12,    2.328046,    0.091910,    0.014143,    0.000115,    0.004254
15/02/2021 06:26:42,    2.328292,    0.092155,    0.014181,    0.000110,    0.004263
15/02/2021 06:27:12,    2.328529,    0.092393,    0.014217,    0.000104,    0.004271
15/02/2021 06:27:42,    2.328751,    0.092614,    0.014251,    0.000098,    0.004279
15/02/2021 06:28:12,    2.328948,    0.092812,    0.014282,    0.000093,    0.004287
15/02/2021 06:28:42,    2.329113,    0.092977,    0.014307,    0.000087,    0.004294
15/02/2021 06:29:12,    2.329238,    0.093102,    0.014326,    0.000081,    0.004300
15/02/2021 06:29:42,    2.329314,    0.093178,    0.014338,    0.000075,    0.004306
15/02/2021 06:30:12,    2.329336,    0.093199,    0.014341,    0.000069,    0.004312
15/02/2021 06:30:42,    2.329304,    0.093168,    0.014336,    0.000063,    0.004317
15/02/2021 06:31:12,    2.329224,    0.093087,    0.014324,    0.000058,    0.004322
15/02/2021 06:31:42,    2.329098,    0.092961,    0.014305,    0.000052,    0.004327
15/02/2021 06:32:12,    2.328930,    0.092793,    0.014279,    0.000046,    0.004331
15/02/2021 06:32:42,    2.328723,    0.092587,    0.014247,    0.000040,    0.004334
15/02/2021 06:33:12,    2.328482,    0.092346,    0.014210,    0.000034,    0.004337
15/02/2021 06:33:42,    2.328210,    0.092074,    0.014168,    0.000028,    0.004340
15/02/2021 06:34:12,    2.327911,    0.091775,    0.014122,    0.000022,    0.004342
15/02/2021 06:34:42,    2.327589,    0.091452,    0.014072,    0.000016,    0.004344
15/02/2021 06:35:12,    2.327247,    0.091111,    0.014020,    0.000010,    0.004346
15/02/2021 06:35:42,    2.326897,    0.090761,    0.013966,    0.000004,    0.004347
15/02/2021 06:36:12,    2.326549,    0.090412,    0.013912,   -0.000003,    0.004348
15/02/2021 06:36:42,    2.326214,    0.090077,    0.013861,   -0.000009,    0.004349
15/02/2021 06:37:12,    2.325902,    0.089766,    0.013813,   -0.000015,    0.004349
15/02/2021 06:37:42,    2.325626,    0.089489,    0.013770,   -0.000021,    0.004349
15/02/2021 06:38:12,    2.325395,    0.089259,    0.013735,   -0.000027,    0.004349
15/02/2021 06:38:42,    2.325221,    0.089085,    0.013708,   -0.000033,    0.004348
15/02/2021 06:39:12,    2.325115,    0.088979,    0.013692,   -0.000039,    0.004347
15/02/2021 06:39:42,    2.325088,    0.088951,    0.013688,   -0.000046,    0.004346
15/02/2021 06:40:12,    2.325146,    0.089009,    0.013696,   -0.000052,    0.004344
15/02/2021 06:40:42,    2.325279,    0.089143,    0.013717,   -0.000058,    0.004342
15/02/2021 06:41:12,    2.325475,    0.089338,    0.013747,   -0.000064,    0.004340
15/02/2021 06:41:42,    2.325717,    0.089581,    0.013784,   -0.000071,    0.004338
