Date               ,ZTD [m]     ,ZWD [m]     ,PWV [mm]    ,GE [m]      ,GN [m]      
15/02/2021 06:10:12,    2.328937,    0.087653,    0.013490,    0.000095,   -0.000616
15/02/2021 06:10:42,    2.329003,    0.087720,    0.013500,    0.000094,   -0.000608
15/02/2021 06:11:12,    2.329069,    0.087786,    0.013510,    0.000092,   -0.000600
15/02/2021 06:11:42,    2.329136,    0.087853,    0.013520,    0.000091,   -0.000591
15/02/2021 06:12:12,    2.329203,    0.087919,    0.013530,    0.000090,   -0.000581
15/02/2021 06:12:42,    2.329269,    0.087986,    0.013541,    0.000088,   -0.000572
15/02/2021 06:13:12,    2.329336,    0.088053,    0.013551,    0.000087,   -0.000561
15/02/2021 06:13:42,    2.329403,    0.088119,    0.013561,    0.000085,   -0.000551
15/02/2021 06:14:12,    2.329470,    0.088186,    0.013572,    0.000084,   -0.000540
15/02/2021 06:14:42,    2.329537,    0.088253,    0.013582,    0.000082,   -0.000528
15/02/2021 06:15:12,    2.329603,    0.088320,    0.013592,    0.000081,   -0.000516
15/02/2021 06:15:42,    2.329670,    0.088387,    0.013602,    0.000079,   -0.000504
15/02/2021 06:16:12,    2.329738,    0.088454,    0.013613,    0.000078,   -0.000491
15/02/2021 06:16:42,    2.329805,    0.088522,    0.013623,    0.000076,   -0.000478
15/02/2021 06:17:12,    2.329873,    0.088589,    0.013634,    0.000075,   -0.000464
15/02/2021 06:17:42,    2.329941,    0.088657,    0.013644,    0.000073,   -0.000451
15/02/2021 06:18:12,    2.330009,    0.088726,    0.013655,    0.000072,   -0.000437
15/02/2021 06:18:42,    2.330078,    0.088795,    0.013665,    0.000070,   -0.000422
15/02/2021 06:19:12,    2.330148,    0.088865,    0.013676,    0.000069,   -0.000407
15/02/2021 06:19:42,    2.330219,    0.088935,    0.013687,    0.000067,   -0.000392
15/02/2021 06:20:12,    2.330290,    0.089006,    0.013698,    0.000066,   -0.000377
15/02/2021 06:20:42,    2.330362,    0.089079,    0.013709,    0.000064,   -0.000361
15/02/2021 06:21:12,    2.330436,    0.089153,    0.013720,    0.000063,   -0.000346
15/02/2021 06:21:42,    2.330513,    0.089229,    0.013732,    0.000061,   -0.000329
15/02/2021 06:22:12,    2.330591,    0.089308,    0.013744,    0.000060,   -0.000313
15/02/2021 06:22:42,    2.330673,    0.089390,    0.013757,    0.000058,   -0.000297
15/02/2021 06:23:12,    2.330759,    0.089475,    0.013770,    0.000057,   -0.000280
