Date               ,ZTD [m]     ,ZWD [m]     ,PWV [mm]    ,GE [m]      ,GN [m]      
15/02/2021 00:59:42,    2.333673,    0.077507,    0.011948,   -0.000895,    0.000769
15/02/2021 01:00:12,    2.333511,    0.077346,    0.011923,   -0.000894,    0.000761
15/02/2021 01:00:42,    2.333371,    0.077207,    0.011902,   -0.000892,    0.000753
15/02/2021 01:01:12,    2.333255,    0.077091,    0.011884,   -0.000889,    0.000745
15/02/2021 01:01:42,    2.333161,    0.076998,    0.011870,   -0.000886,    0.000737
15/02/2021 01:02:12,    2.333089,    0.076927,    0.011859,   -0.000883,    0.000730
15/02/2021 01:02:42,    2.333040,    0.076878,    0.011851,   -0.000879,    0.000723
15/02/2021 01:03:12,    2.333013,    0.076852,    0.011847,   -0.000875,    0.000717
15/02/2021 01:03:42,    2.333008,    0.076848,    0.011847,   -0.000870,    0.000711
15/02/2021 01:04:12,    2.333025,    0.076866,    0.011849,   -0.000865,    0.000705
15/02/2021 01:04:42,    2.333064,    0.076905,    0.011856,   -0.000859,    0.000699
15/02/2021 01:05:12,    2.333125,    0.076966,    0.011865,   -0.000854,    0.000694
15/02/2021 01:05:42,    2.333205,    0.077047,    0.011878,   -0.000847,    0.000688
15/02/2021 01:06:12,    2.333303,    0.077147,    0.011893,   -0.000841,    0.000684
15/02/2021 01:06:42,    2.333418,    0.077262,    0.011911,   -0.000834,    0.000679
15/02/2021 01:07:12,    2.333547,    0.077392,    0.011931,   -0.000827,    0.000674
15/02/2021 01:07:42,    2.333688,    0.077534,    0.011952,   -0.000819,    0.000670
15/02/2021 01:08:12,    2.333841,    0.077687,    0.011976,   -0.000812,    0.000666
15/02/2021 01:08:42,    2.334002,    0.077849,    0.012001,   -0.000804,    0.000662
15/02/2021 01:09:12,    2.334170,    0.078018,    0.012027,   -0.000795,    0.000659
15/02/2021 01:09:42,    2.334344,    0.078192,    0.012054,   -0.000787,    0.000655
15/02/2021 01:10:12,    2.334521,    0.078369,    0.012081,   -0.000778,    0.000652
15/02/2021 01:10:42,    2.334699,    0.078549,    0.012109,   -0.000769,    0.000649
15/02/2021 01:11:12,    2.334877,    0.078727,    0.012136,   -0.000760,    0.000646
15/02/2021 01:11:42,    2.335052,    0.078903,    0.012164,   -0.000751,    0.000644
15/02/2021 01:12:12,    2.335224,    0.079075,    0.012190,   -0.000741,    0.000641
15/02/2021 01:12:42,    2.335389,    0.079241,    0.012216,   -0.000731,    0.000639
15/02/2021 01:13:12,    2.335546,    0.079399,    0.012240,   -0.000722,    0.000637
15/02/2021 01:13:42,    2.335693,    0.079547,    0.012263,   -0.000712,    0.000635
