Date               ,ZTD [m]     ,ZWD [m]     ,PWV [mm]    ,GE [m]      ,GN [m]      
15/02/2021 08:40:12,    2.337080,    0.095912,    0.014761,   -0.000182,    0.001220
15/02/2021 08:40:42,    2.337116,    0.095948,    0.014766,   -0.000184,    0.001243
15/02/2021 08:41:12,    2.337143,    0.095975,    0.014770,   -0.000186,    0.001267
15/02/2021 08:41:42,    2.337162,    0.095994,    0.014773,   -0.000187,    0.001290
15/02/2021 08:42:12,    2.337173,    0.096005,    0.014775,   -0.000189,    0.001314
15/02/2021 08:42:42,    2.337175,    0.096008,    0.014775,   -0.000190,    0.001337
15/02/2021 08:43:12,    2.337170,    0.096002,    0.014775,   -0.000192,    0.001360
15/02/2021 08:43:42,    2.337156,    0.095988,    0.014772,   -0.000194,    0.001383
15/02/2021 08:44:12,    2.337134,    0.095966,    0.014769,   -0.000195,    0.001406
15/02/2021 08:44:42,    2.337105,    0.095937,    0.014765,   -0.000197,    0.001429
15/02/2021 08:45:12,    2.337068,    0.095900,    0.014759,   -0.000199,    0.001452
15/02/2021 08:45:42,    2.337026,    0.095858,    0.014752,   -0.000200,    0.001475
15/02/2021 08:46:12,    2.336980,    0.095812,    0.014745,   -0.000202,    0.001498
15/02/2021 08:46:42,    2.336933,    0.095766,    0.014738,   -0.000203,    0.001520
15/02/2021 08:47:12,    2.336887,    0.095720,    0.014731,   -0.000205,    0.001543
15/02/2021 08:47:42,    2.336845,    0.095677,    0.014725,   -0.000207,    0.001566
15/02/2021 08:48:12,    2.336807,    0.095640,    0.014719,   -0.000208,    0.001588
15/02/2021 08:48:42,    2.336777,    0.095610,    0.014714,   -0.000210,    0.001610
15/02/2021 08:49:12,    2.336757,    0.095589,    0.014711,   -0.000211,    0.001632
15/02/2021 08:49:42,    2.336748,    0.095581,    0.014710,   -0.000213,    0.001654
15/02/2021 08:50:12,    2.336753,    0.095585,    0.014710,   -0.000215,    0.001676
15/02/2021 08:50:42,    2.336770,    0.095602,    0.014713,   -0.000216,    0.001698
15/02/2021 08:51:12,    2.336798,    0.095630,    0.014717,   -0.000218,    0.001720
15/02/2021 08:51:42,    2.336835,    0.095667,    0.014723,   -0.000220,    0.001742
15/02/2021 08:52:12,    2.336880,    0.095712,    0.014730,   -0.000221,    0.001763
15/02/2021 08:52:42,    2.336931,    0.095763,    0.014738,   -0.000223,    0.001785
15/02/2021 08:53:12,    2.336987,    0.095819,    0.014746,   -0.000224,    0.001806
15/02/2021 08:53:42,    2.337045,    0.095877,    0.014755,   -0.000226,    0.001827
15/02/2021 08:54:12,    2.337105,    0.095938,    0.014765,   -0.000228,    0.001848
15/02/2021 08:54:42,    2.337165,    0.095998,    0.014774,   -0.000229,    0.001869
15/02/2021 08:55:12,    2.337224,    0.096056,    0.014783,   -0.000231,    0.001889
15/02/2021 08:55:42,    2.337281,    0.096114,    0.014792,   -0.000232,    0.001910
15/02/2021 08:56:12,    2.337337,    0.096170,    0.014800,   -0.000234,    0.001930
15/02/2021 08:56:42,    2.337393,    0.096225,    0.014809,   -0.000236,    0.001951
15/02/2021 08:57:12,    2.337446,    0.096279,    0.014817,   -0.000237,    0.001971
15/02/2021 08:57:42,    2.337500,    0.096332,    0.014825,   -0.000239,    0.001991
15/02/2021 08:58:12,    2.337552,    0.096384,    0.014833,   -0.000240,    0.002010
15/02/2021 08:58:42,    2.337604,    0.096436,    0.014841,   -0.000242,    0.002030
15/02/2021 08:59:12,    2.337656,    0.096488,    0.014849,   -0.000244,    0.002050
15/02/2021 08:59:42,    2.337708,    0.096540,    0.014857,   -0.000245,    0.002069
15/02/2021 09:00:12,    2.337759,    0.096591,    0.014865,   -0.000247,    0.002088
15/02/2021 09:00:42,    2.337811,    0.096643,    0.014873,   -0.000248,    0.002107
15/02/2021 09:01:12,    2.337863,    0.096695,    0.014881,   -0.000250,    0.002126
15/02/2021 09:01:42,    2.337916,    0.096748,    0.014889,   -0.000252,    0.002144
15/02/2021 09:02:12,    2.337969,    0.096801,    0.014898,   -0.000253,    0.002162
15/02/2021 09:02:42,    2.338023,    0.096856,    0.014906,   -0.000255,    0.002180
15/02/2021 09:03:12,    2.338079,    0.096911,    0.014915,   -0.000256,    0.002198
15/02/2021 09:03:42,    2.338136,    0.096968,    0.014923,   -0.000258,    0.002216
15/02/2021 09:04:12,    2.338194,    0.097026,    0.014932,   -0.000259,    0.002233
15/02/2021 09:04:42,    2.338254,    0.097086,    0.014941,   -0.000261,    0.002250
15/02/2021 09:05:12,    2.338315,    0.097148,    0.014951,   -0.000262,    0.002266
15/02/2021 09:05:42,    2.338378,    0.097210,    0.014961,   -0.000264,    0.002283
15/02/2021 09:06:12,    2.338440,    0.097272,    0.014970,   -0.000265,    0.002299
15/02/2021 09:06:42,    2.338500,    0.097333,    0.014979,   -0.000267,    0.002315
15/02/2021 09:07:12,    2.338559,    0.097391,    0.014988,   -0.000268,    0.002330
15/02/2021 09:07:42,    2.338614,    0.097446,    0.014997,   -0.000270,    0.002345
