Date               ,ZTD [m]     ,ZWD [m]     ,PWV [mm]    ,GE [m]      ,GN [m]      
15/02/2021 00:59:42,    2.314438,    0.077884,    0.011984,   -0.000269,    0.000697
15/02/2021 01:00:12,    2.314588,    0.078035,    0.012007,   -0.000268,    0.000696
15/02/2021 01:00:42,    2.314806,    0.078253,    0.012041,   -0.000265,    0.000696
15/02/2021 01:01:12,    2.315081,    0.078529,    0.012083,   -0.000262,    0.000696
15/02/2021 01:01:42,    2.315405,    0.078854,    0.012133,   -0.000259,    0.000697
15/02/2021 01:02:12,    2.315769,    0.079219,    0.012190,   -0.000256,    0.000699
15/02/2021 01:02:42,    2.316164,    0.079615,    0.012251,   -0.000252,    0.000701
15/02/2021 01:03:12,    2.316582,    0.080033,    0.012315,   -0.000247,    0.000704
15/02/2021 01:03:42,    2.317012,    0.080464,    0.012381,   -0.000242,    0.000707
15/02/2021 01:04:12,    2.317446,    0.080899,    0.012448,   -0.000237,    0.000711
15/02/2021 01:04:42,    2.317874,    0.081328,    0.012514,   -0.000231,    0.000716
15/02/2021 01:05:12,    2.318290,    0.081745,    0.012578,   -0.000225,    0.000720
15/02/2021 01:05:42,    2.318689,    0.082144,    0.012640,   -0.000218,    0.000726
15/02/2021 01:06:12,    2.319068,    0.082524,    0.012698,   -0.000212,    0.000731
15/02/2021 01:06:42,    2.319425,    0.082882,    0.012753,   -0.000204,    0.000738
15/02/2021 01:07:12,    2.319757,    0.083215,    0.012804,   -0.000197,    0.000744
15/02/2021 01:07:42,    2.320061,    0.083519,    0.012851,   -0.000189,    0.000751
15/02/2021 01:08:12,    2.320334,    0.083793,    0.012893,   -0.000181,    0.000759
15/02/2021 01:08:42,    2.320575,    0.084034,    0.012931,   -0.000172,    0.000766
15/02/2021 01:09:12,    2.320779,    0.084239,    0.012962,   -0.000163,    0.000774
15/02/2021 01:09:42,    2.320944,    0.084405,    0.012988,   -0.000154,    0.000783
15/02/2021 01:10:12,    2.321068,    0.084530,    0.013007,   -0.000144,    0.000792
15/02/2021 01:10:42,    2.321155,    0.084618,    0.013020,   -0.000134,    0.000801
15/02/2021 01:11:12,    2.321207,    0.084671,    0.013028,   -0.000124,    0.000810
15/02/2021 01:11:42,    2.321229,    0.084693,    0.013032,   -0.000113,    0.000820
15/02/2021 01:12:12,    2.321223,    0.084688,    0.013031,   -0.000103,    0.000830
15/02/2021 01:12:42,    2.321193,    0.084659,    0.013027,   -0.000092,    0.000840
15/02/2021 01:13:12,    2.321144,    0.084610,    0.013019,   -0.000080,    0.000850
15/02/2021 01:13:42,    2.321078,    0.084545,    0.013009,   -0.000069,    0.000861
15/02/2021 01:14:12,    2.320999,    0.084467,    0.012997,   -0.000057,    0.000872
15/02/2021 01:14:42,    2.320910,    0.084379,    0.012984,   -0.000045,    0.000883
15/02/2021 01:15:12,    2.320816,    0.084286,    0.012969,   -0.000033,    0.000894
15/02/2021 01:15:42,    2.320721,    0.084191,    0.012955,   -0.000020,    0.000905
15/02/2021 01:16:12,    2.320629,    0.084100,    0.012941,   -0.000007,    0.000917
15/02/2021 01:16:42,    2.320545,    0.084016,    0.012928,    0.000006,    0.000928
15/02/2021 01:17:12,    2.320472,    0.083945,    0.012917,    0.000019,    0.000940
15/02/2021 01:17:42,    2.320417,    0.083890,    0.012908,    0.000032,    0.000951
15/02/2021 01:18:12,    2.320383,    0.083856,    0.012903,    0.000046,    0.000963
15/02/2021 01:18:42,    2.320374,    0.083848,    0.012902,    0.000059,    0.000975
15/02/2021 01:19:12,    2.320395,    0.083871,    0.012905,    0.000073,    0.000987
15/02/2021 01:19:42,    2.320451,    0.083927,    0.012914,    0.000087,    0.000999
15/02/2021 01:20:12,    2.320544,    0.084021,    0.012929,    0.000102,    0.001011
15/02/2021 01:20:42,    2.320670,    0.084148,    0.012948,    0.000116,    0.001023
15/02/2021 01:21:12,    2.320822,    0.084300,    0.012971,    0.000130,    0.001035
15/02/2021 01:21:42,    2.320993,    0.084472,    0.012998,    0.000145,    0.001047
15/02/2021 01:22:12,    2.321177,    0.084657,    0.013026,    0.000160,    0.001058
15/02/2021 01:22:42,    2.321367,    0.084847,    0.013056,    0.000175,    0.001070
15/02/2021 01:23:12,    2.321556,    0.085037,    0.013085,    0.000190,    0.001082
15/02/2021 01:23:42,    2.321738,    0.085220,    0.013113,    0.000205,    0.001093
15/02/2021 01:24:12,    2.321907,    0.085390,    0.013139,    0.000220,    0.001105
15/02/2021 01:24:42,    2.322055,    0.085539,    0.013162,    0.000235,    0.001116
15/02/2021 01:25:12,    2.322178,    0.085663,    0.013181,    0.000251,    0.001127
15/02/2021 01:25:42,    2.322277,    0.085763,    0.013196,    0.000266,    0.001138
15/02/2021 01:26:12,    2.322355,    0.085841,    0.013209,    0.000282,    0.001149
15/02/2021 01:26:42,    2.322415,    0.085901,    0.013218,    0.000297,    0.001159
15/02/2021 01:27:12,    2.322459,    0.085946,    0.013225,    0.000313,    0.001170
15/02/2021 01:27:42,    2.322490,    0.085978,    0.013230,    0.000328,    0.001180
15/02/2021 01:28:12,    2.322511,    0.086000,    0.013233,    0.000344,    0.001190
15/02/2021 01:28:42,    2.322525,    0.086015,    0.013235,    0.000360,    0.001199
15/02/2021 01:29:12,    2.322535,    0.086026,    0.013237,    0.000375,    0.001209
15/02/2021 01:29:42,    2.322544,    0.086035,    0.013238,    0.000391,    0.001218
15/02/2021 01:30:12,    2.322553,    0.086045,    0.013240,    0.000407,    0.001226
15/02/2021 01:30:42,    2.322561,    0.086054,    0.013241,    0.000422,    0.001235
15/02/2021 01:31:12,    2.322566,    0.086060,    0.013242,    0.000438,    0.001243
15/02/2021 01:31:42,    2.322566,    0.086060,    0.013242,    0.000454,    0.001251
15/02/2021 01:32:12,    2.322558,    0.086053,    0.013241,    0.000469,    0.001258
15/02/2021 01:32:42,    2.322540,    0.086035,    0.013238,    0.000485,    0.001266
15/02/2021 01:33:12,    2.322509,    0.086005,    0.013234,    0.000500,    0.001273
15/02/2021 01:33:42,    2.322463,    0.085961,    0.013227,    0.000516,    0.001279
15/02/2021 01:34:12,    2.322401,    0.085899,    0.013218,    0.000531,    0.001285
15/02/2021 01:34:42,    2.322320,    0.085818,    0.013205,    0.000546,    0.001292
15/02/2021 01:35:12,    2.322218,    0.085717,    0.013190,    0.000561,    0.001297
15/02/2021 01:35:42,    2.322099,    0.085599,    0.013171,    0.000576,    0.001303
15/02/2021 01:36:12,    2.321967,    0.085468,    0.013151,    0.000591,    0.001308
15/02/2021 01:36:42,    2.321828,    0.085330,    0.013130,    0.000605,    0.001313
15/02/2021 01:37:12,    2.321685,    0.085188,    0.013108,    0.000620,    0.001317
15/02/2021 01:37:42,    2.321544,    0.085047,    0.013086,    0.000634,    0.001322
15/02/2021 01:38:12,    2.321408,    0.084912,    0.013066,    0.000648,    0.001326
15/02/2021 01:38:42,    2.321283,    0.084788,    0.013047,    0.000662,    0.001330
15/02/2021 01:39:12,    2.321173,    0.084678,    0.013030,    0.000676,    0.001333
15/02/2021 01:39:42,    2.321082,    0.084588,    0.013016,    0.000689,    0.001336
15/02/2021 01:40:12,    2.321014,    0.084521,    0.013005,    0.000702,    0.001339
15/02/2021 01:40:42,    2.320971,    0.084479,    0.012999,    0.000715,    0.001342
15/02/2021 01:41:12,    2.320952,    0.084460,    0.012996,    0.000728,    0.001344
15/02/2021 01:41:42,    2.320957,    0.084467,    0.012997,    0.000740,    0.001346
15/02/2021 01:42:12,    2.320987,    0.084497,    0.013002,    0.000753,    0.001348
15/02/2021 01:42:42,    2.321042,    0.084553,    0.013010,    0.000764,    0.001350
15/02/2021 01:43:12,    2.321122,    0.084634,    0.013023,    0.000776,    0.001351
15/02/2021 01:43:42,    2.321227,    0.084739,    0.013039,    0.000787,    0.001352
