Date               ,ZTD [m]     ,ZWD [m]     ,PWV [mm]    ,GE [m]      ,GN [m]      
14/02/2021 23:59:42,    2.321975,    0.080172,    0.012338,    0.000517,    0.001208
15/02/2021 00:00:12,    2.322234,    0.080432,    0.012378,    0.000522,    0.001185
15/02/2021 00:00:42,    2.322508,    0.080707,    0.012420,    0.000527,    0.001163
15/02/2021 00:01:12,    2.322789,    0.080989,    0.012463,    0.000532,    0.001143
15/02/2021 00:01:42,    2.323074,    0.081274,    0.012507,    0.000536,    0.001125
15/02/2021 00:02:12,    2.323356,    0.081557,    0.012551,    0.000540,    0.001108
15/02/2021 00:02:42,    2.323630,    0.081832,    0.012593,    0.000544,    0.001092
15/02/2021 00:03:12,    2.323892,    0.082095,    0.012634,    0.000547,    0.001078
15/02/2021 00:03:42,    2.324136,    0.082339,    0.012671,    0.000551,    0.001065
15/02/2021 00:04:12,    2.324356,    0.082560,    0.012705,    0.000553,    0.001053
15/02/2021 00:04:42,    2.324548,    0.082753,    0.012735,    0.000556,    0.001042
15/02/2021 00:05:12,    2.324708,    0.082914,    0.012760,    0.000558,    0.001033
15/02/2021 00:05:42,    2.324840,    0.083046,    0.012780,    0.000560,    0.001025
15/02/2021 00:06:12,    2.324949,    0.083156,    0.012797,    0.000562,    0.001018
15/02/2021 00:06:42,    2.325041,    0.083249,    0.012811,    0.000563,    0.001012
15/02/2021 00:07:12,    2.325122,    0.083331,    0.012824,    0.000565,    0.001007
15/02/2021 00:07:42,    2.325197,    0.083407,    0.012836,    0.000565,    0.001003
15/02/2021 00:08:12,    2.325273,    0.083483,    0.012847,    0.000566,    0.001000
15/02/2021 00:08:42,    2.325353,    0.083565,    0.012860,    0.000567,    0.000997
15/02/2021 00:09:12,    2.325445,    0.083658,    0.012874,    0.000567,    0.000996
15/02/2021 00:09:42,    2.325555,    0.083768,    0.012891,    0.000567,    0.000996
15/02/2021 00:10:12,    2.325684,    0.083898,    0.012911,    0.000566,    0.000996
15/02/2021 00:10:42,    2.325829,    0.084044,    0.012934,    0.000566,    0.000997
15/02/2021 00:11:12,    2.325983,    0.084199,    0.012957,    0.000565,    0.000999
15/02/2021 00:11:42,    2.326139,    0.084356,    0.012982,    0.000564,    0.001001
15/02/2021 00:12:12,    2.326291,    0.084508,    0.013005,    0.000563,    0.001004
15/02/2021 00:12:42,    2.326432,    0.084650,    0.013027,    0.000562,    0.001008
15/02/2021 00:13:12,    2.326554,    0.084773,    0.013046,    0.000560,    0.001012
15/02/2021 00:13:42,    2.326652,    0.084871,    0.013061,    0.000559,    0.001017
15/02/2021 00:14:12,    2.326718,    0.084938,    0.013071,    0.000557,    0.001022
15/02/2021 00:14:42,    2.326746,    0.084967,    0.013076,    0.000554,    0.001027
15/02/2021 00:15:12,    2.326731,    0.084953,    0.013073,    0.000552,    0.001033
15/02/2021 00:15:42,    2.326676,    0.084899,    0.013065,    0.000550,    0.001039
15/02/2021 00:16:12,    2.326587,    0.084811,    0.013052,    0.000547,    0.001046
15/02/2021 00:16:42,    2.326470,    0.084695,    0.013034,    0.000544,    0.001053
15/02/2021 00:17:12,    2.326330,    0.084555,    0.013012,    0.000541,    0.001060
15/02/2021 00:17:42,    2.326173,    0.084399,    0.012988,    0.000538,    0.001067
15/02/2021 00:18:12,    2.326004,    0.084230,    0.012962,    0.000535,    0.001075
15/02/2021 00:18:42,    2.325828,    0.084056,    0.012935,    0.000532,    0.001082
15/02/2021 00:19:12,    2.325652,    0.083880,    0.012908,    0.000528,    0.001090
15/02/2021 00:19:42,    2.325480,    0.083709,    0.012882,    0.000525,    0.001097
15/02/2021 00:20:12,    2.325319,    0.083548,    0.012857,    0.000521,    0.001105
15/02/2021 00:20:42,    2.325169,    0.083399,    0.012834,    0.000517,    0.001112
15/02/2021 00:21:12,    2.325032,    0.083264,    0.012814,    0.000513,    0.001119
15/02/2021 00:21:42,    2.324911,    0.083143,    0.012795,    0.000509,    0.001127
15/02/2021 00:22:12,    2.324806,    0.083039,    0.012779,    0.000505,    0.001134
15/02/2021 00:22:42,    2.324720,    0.082953,    0.012766,    0.000501,    0.001141
15/02/2021 00:23:12,    2.324653,    0.082888,    0.012756,    0.000497,    0.001147
15/02/2021 00:23:42,    2.324608,    0.082843,    0.012749,    0.000492,    0.001153
15/02/2021 00:24:12,    2.324586,    0.082822,    0.012746,    0.000488,    0.001159
15/02/2021 00:24:42,    2.324588,    0.082825,    0.012746,    0.000483,    0.001165
15/02/2021 00:25:12,    2.324616,    0.082854,    0.012751,    0.000479,    0.001170
15/02/2021 00:25:42,    2.324666,    0.082905,    0.012758,    0.000474,    0.001175
15/02/2021 00:26:12,    2.324736,    0.082975,    0.012769,    0.000469,    0.001179
15/02/2021 00:26:42,    2.324820,    0.083060,    0.012782,    0.000465,    0.001182
15/02/2021 00:27:12,    2.324916,    0.083157,    0.012797,    0.000460,    0.001185
15/02/2021 00:27:42,    2.325020,    0.083261,    0.012813,    0.000455,    0.001188
15/02/2021 00:28:12,    2.325127,    0.083370,    0.012830,    0.000450,    0.001190
15/02/2021 00:28:42,    2.325236,    0.083479,    0.012847,    0.000445,    0.001191
15/02/2021 00:29:12,    2.325341,    0.083585,    0.012863,    0.000440,    0.001191
15/02/2021 00:29:42,    2.325439,    0.083684,    0.012878,    0.000435,    0.001190
15/02/2021 00:30:12,    2.325527,    0.083773,    0.012892,    0.000430,    0.001189
15/02/2021 00:30:42,    2.325605,    0.083852,    0.012904,    0.000425,    0.001187
15/02/2021 00:31:12,    2.325674,    0.083921,    0.012915,    0.000420,    0.001184
15/02/2021 00:31:42,    2.325733,    0.083981,    0.012924,    0.000416,    0.001180
15/02/2021 00:32:12,    2.325784,    0.084033,    0.012932,    0.000411,    0.001176
15/02/2021 00:32:42,    2.325827,    0.084076,    0.012939,    0.000406,    0.001171
15/02/2021 00:33:12,    2.325861,    0.084112,    0.012944,    0.000401,    0.001165
15/02/2021 00:33:42,    2.325889,    0.084140,    0.012949,    0.000396,    0.001159
15/02/2021 00:34:12,    2.325910,    0.084162,    0.012952,    0.000391,    0.001152
15/02/2021 00:34:42,    2.325925,    0.084178,    0.012954,    0.000386,    0.001144
15/02/2021 00:35:12,    2.325934,    0.084188,    0.012956,    0.000381,    0.001136
15/02/2021 00:35:42,    2.325938,    0.084192,    0.012956,    0.000376,    0.001127
15/02/2021 00:36:12,    2.325936,    0.084191,    0.012956,    0.000371,    0.001118
15/02/2021 00:36:42,    2.325928,    0.084184,    0.012955,    0.000366,    0.001108
15/02/2021 00:37:12,    2.325916,    0.084173,    0.012954,    0.000362,    0.001098
15/02/2021 00:37:42,    2.325898,    0.084156,    0.012951,    0.000357,    0.001087
15/02/2021 00:38:12,    2.325876,    0.084134,    0.012948,    0.000352,    0.001076
15/02/2021 00:38:42,    2.325849,    0.084108,    0.012944,    0.000347,    0.001064
15/02/2021 00:39:12,    2.325816,    0.084076,    0.012939,    0.000343,    0.001052
15/02/2021 00:39:42,    2.325780,    0.084041,    0.012933,    0.000338,    0.001040
15/02/2021 00:40:12,    2.325739,    0.084000,    0.012927,    0.000333,    0.001027
15/02/2021 00:40:42,    2.325694,    0.083956,    0.012920,    0.000329,    0.001014
15/02/2021 00:41:12,    2.325647,    0.083910,    0.012913,    0.000324,    0.001001
15/02/2021 00:41:42,    2.325597,    0.083861,    0.012906,    0.000320,    0.000987
15/02/2021 00:42:12,    2.325546,    0.083810,    0.012898,    0.000315,    0.000974
15/02/2021 00:42:42,    2.325494,    0.083759,    0.012890,    0.000311,    0.000960
15/02/2021 00:43:12,    2.325442,    0.083708,    0.012882,    0.000306,    0.000946
15/02/2021 00:43:42,    2.325391,    0.083658,    0.012874,    0.000302,    0.000931
15/02/2021 00:44:12,    2.325342,    0.083610,    0.012867,    0.000298,    0.000917
15/02/2021 00:44:42,    2.325295,    0.083564,    0.012860,    0.000294,    0.000902
15/02/2021 00:45:12,    2.325251,    0.083521,    0.012853,    0.000290,    0.000888
15/02/2021 00:45:42,    2.325211,    0.083482,    0.012847,    0.000285,    0.000873
15/02/2021 00:46:12,    2.325176,    0.083446,    0.012842,    0.000281,    0.000858
15/02/2021 00:46:42,    2.325144,    0.083416,    0.012837,    0.000277,    0.000843
15/02/2021 00:47:12,    2.325118,    0.083391,    0.012833,    0.000274,    0.000829
15/02/2021 00:47:42,    2.325098,    0.083371,    0.012830,    0.000270,    0.000814
15/02/2021 00:48:12,    2.325084,    0.083358,    0.012828,    0.000266,    0.000799
15/02/2021 00:48:42,    2.325077,    0.083352,    0.012827,    0.000262,    0.000785
15/02/2021 00:49:12,    2.325077,    0.083352,    0.012827,    0.000259,    0.000770
15/02/2021 00:49:42,    2.325084,    0.083361,    0.012829,    0.000255,    0.000756
15/02/2021 00:50:12,    2.325100,    0.083377,    0.012831,    0.000252,    0.000742
15/02/2021 00:50:42,    2.325120,    0.083398,    0.012834,    0.000248,    0.000728
15/02/2021 00:51:12,    2.325141,    0.083420,    0.012838,    0.000245,    0.000714
15/02/2021 00:51:42,    2.325160,    0.083440,    0.012841,    0.000242,    0.000700
15/02/2021 00:52:12,    2.325173,    0.083453,    0.012843,    0.000239,    0.000687
15/02/2021 00:52:42,    2.325176,    0.083457,    0.012843,    0.000236,    0.000674
15/02/2021 00:53:12,    2.325166,    0.083448,    0.012842,    0.000233,    0.000661
15/02/2021 00:53:42,    2.325140,    0.083422,    0.012838,    0.000230,    0.000649
15/02/2021 00:54:12,    2.325092,    0.083376,    0.012831,    0.000227,    0.000637
15/02/2021 00:54:42,    2.325021,    0.083306,    0.012820,    0.000225,    0.000625
15/02/2021 00:55:12,    2.324924,    0.083209,    0.012805,    0.000222,    0.000614
15/02/2021 00:55:42,    2.324804,    0.083090,    0.012787,    0.000220,    0.000603
15/02/2021 00:56:12,    2.324667,    0.082953,    0.012766,    0.000217,    0.000593
15/02/2021 00:56:42,    2.324516,    0.082804,    0.012743,    0.000215,    0.000583
15/02/2021 00:57:12,    2.324358,    0.082647,    0.012719,    0.000213,    0.000574
15/02/2021 00:57:42,    2.324197,    0.082487,    0.012694,    0.000211,    0.000565
15/02/2021 00:58:12,    2.324039,    0.082329,    0.012670,    0.000209,    0.000557
15/02/2021 00:58:42,    2.323887,    0.082178,    0.012647,    0.000208,    0.000549
15/02/2021 00:59:12,    2.323747,    0.082039,    0.012625,    0.000206,    0.000542
15/02/2021 00:59:42,    2.323625,    0.081917,    0.012606,    0.000204,    0.000535
15/02/2021 01:00:12,    2.323523,    0.081817,    0.012591,    0.000203,    0.000529
15/02/2021 01:00:42,    2.323446,    0.081740,    0.012579,    0.000202,    0.000524
15/02/2021 01:01:12,    2.323393,    0.081688,    0.012571,    0.000201,    0.000520
15/02/2021 01:01:42,    2.323368,    0.081664,    0.012567,    0.000200,    0.000516
15/02/2021 01:02:12,    2.323373,    0.081669,    0.012568,    0.000199,    0.000512
