Date               ,ZTD [m]     ,ZWD [m]     ,PWV [mm]    ,GE [m]      ,GN [m]      
15/02/2021 01:59:42,    2.320123,    0.083637,    0.012870,    0.000803,    0.001267
15/02/2021 02:00:12,    2.319925,    0.083440,    0.012839,    0.000797,    0.001263
15/02/2021 02:00:42,    2.319724,    0.083239,    0.012808,    0.000790,    0.001259
15/02/2021 02:01:12,    2.319525,    0.083041,    0.012778,    0.000782,    0.001255
15/02/2021 02:01:42,    2.319336,    0.082853,    0.012749,    0.000774,    0.001250
15/02/2021 02:02:12,    2.319164,    0.082682,    0.012722,    0.000765,    0.001246
15/02/2021 02:02:42,    2.319015,    0.082534,    0.012700,    0.000756,    0.001242
15/02/2021 02:03:12,    2.318896,    0.082415,    0.012681,    0.000746,    0.001237
15/02/2021 02:03:42,    2.318814,    0.082334,    0.012669,    0.000735,    0.001233
15/02/2021 02:04:12,    2.318775,    0.082296,    0.012663,    0.000724,    0.001228
15/02/2021 02:04:42,    2.318786,    0.082308,    0.012665,    0.000713,    0.001224
15/02/2021 02:05:12,    2.318851,    0.082374,    0.012675,    0.000701,    0.001219
15/02/2021 02:05:42,    2.318964,    0.082487,    0.012693,    0.000688,    0.001214
15/02/2021 02:06:12,    2.319115,    0.082639,    0.012716,    0.000675,    0.001209
15/02/2021 02:06:42,    2.319294,    0.082819,    0.012744,    0.000661,    0.001204
15/02/2021 02:07:12,    2.319492,    0.083018,    0.012774,    0.000647,    0.001199
15/02/2021 02:07:42,    2.319700,    0.083227,    0.012806,    0.000633,    0.001194
15/02/2021 02:08:12,    2.319909,    0.083436,    0.012838,    0.000618,    0.001188
15/02/2021 02:08:42,    2.320108,    0.083636,    0.012869,    0.000602,    0.001183
15/02/2021 02:09:12,    2.320289,    0.083817,    0.012897,    0.000586,    0.001178
15/02/2021 02:09:42,    2.320442,    0.083971,    0.012921,    0.000570,    0.001172
15/02/2021 02:10:12,    2.320560,    0.084089,    0.012939,    0.000554,    0.001166
15/02/2021 02:10:42,    2.320641,    0.084172,    0.012952,    0.000537,    0.001161
15/02/2021 02:11:12,    2.320689,    0.084220,    0.012959,    0.000520,    0.001155
15/02/2021 02:11:42,    2.320704,    0.084237,    0.012962,    0.000503,    0.001149
15/02/2021 02:12:12,    2.320689,    0.084222,    0.012959,    0.000485,    0.001143
15/02/2021 02:12:42,    2.320645,    0.084178,    0.012953,    0.000467,    0.001136
15/02/2021 02:13:12,    2.320573,    0.084107,    0.012942,    0.000449,    0.001130
15/02/2021 02:13:42,    2.320475,    0.084010,    0.012927,    0.000430,    0.001123
15/02/2021 02:14:12,    2.320354,    0.083889,    0.012908,    0.000411,    0.001117
15/02/2021 02:14:42,    2.320210,    0.083746,    0.012886,    0.000392,    0.001110
15/02/2021 02:15:12,    2.320045,    0.083582,    0.012861,    0.000373,    0.001103
15/02/2021 02:15:42,    2.319866,    0.083404,    0.012834,    0.000354,    0.001096
15/02/2021 02:16:12,    2.319679,    0.083218,    0.012805,    0.000335,    0.001089
15/02/2021 02:16:42,    2.319489,    0.083028,    0.012776,    0.000315,    0.001082
15/02/2021 02:17:12,    2.319303,    0.082843,    0.012747,    0.000295,    0.001075
15/02/2021 02:17:42,    2.319126,    0.082667,    0.012720,    0.000276,    0.001067
15/02/2021 02:18:12,    2.318966,    0.082508,    0.012696,    0.000256,    0.001059
15/02/2021 02:18:42,    2.318828,    0.082370,    0.012675,    0.000236,    0.001052
15/02/2021 02:19:12,    2.318718,    0.082261,    0.012658,    0.000216,    0.001044
15/02/2021 02:19:42,    2.318642,    0.082186,    0.012646,    0.000196,    0.001036
15/02/2021 02:20:12,    2.318605,    0.082150,    0.012641,    0.000176,    0.001027
15/02/2021 02:20:42,    2.318603,    0.082148,    0.012640,    0.000156,    0.001019
15/02/2021 02:21:12,    2.318629,    0.082175,    0.012644,    0.000136,    0.001010
15/02/2021 02:21:42,    2.318677,    0.082224,    0.012652,    0.000116,    0.001002
15/02/2021 02:22:12,    2.318742,    0.082290,    0.012662,    0.000096,    0.000993
15/02/2021 02:22:42,    2.318817,    0.082366,    0.012674,    0.000076,    0.000984
15/02/2021 02:23:12,    2.318897,    0.082447,    0.012686,    0.000056,    0.000975
15/02/2021 02:23:42,    2.318976,    0.082526,    0.012699,    0.000036,    0.000965
15/02/2021 02:24:12,    2.319047,    0.082598,    0.012710,    0.000017,    0.000956
15/02/2021 02:24:42,    2.319105,    0.082656,    0.012719,   -0.000003,    0.000946
15/02/2021 02:25:12,    2.319144,    0.082696,    0.012725,   -0.000022,    0.000936
15/02/2021 02:25:42,    2.319165,    0.082719,    0.012728,   -0.000041,    0.000926
15/02/2021 02:26:12,    2.319170,    0.082724,    0.012729,   -0.000060,    0.000916
15/02/2021 02:26:42,    2.319159,    0.082714,    0.012727,   -0.000079,    0.000906
15/02/2021 02:27:12,    2.319134,    0.082690,    0.012724,   -0.000097,    0.000895
15/02/2021 02:27:42,    2.319097,    0.082653,    0.012718,   -0.000116,    0.000884
15/02/2021 02:28:12,    2.319048,    0.082605,    0.012711,   -0.000134,    0.000874
15/02/2021 02:28:42,    2.318990,    0.082548,    0.012702,   -0.000152,    0.000862
15/02/2021 02:29:12,    2.318923,    0.082481,    0.012692,   -0.000169,    0.000851
15/02/2021 02:29:42,    2.318849,    0.082408,    0.012680,   -0.000186,    0.000840
15/02/2021 02:30:12,    2.318769,    0.082329,    0.012668,   -0.000203,    0.000828
15/02/2021 02:30:42,    2.318685,    0.082246,    0.012655,   -0.000220,    0.000816
15/02/2021 02:31:12,    2.318599,    0.082160,    0.012642,   -0.000236,    0.000804
15/02/2021 02:31:42,    2.318512,    0.082074,    0.012629,   -0.000252,    0.000792
15/02/2021 02:32:12,    2.318426,    0.081989,    0.012616,   -0.000268,    0.000780
15/02/2021 02:32:42,    2.318343,    0.081906,    0.012603,   -0.000283,    0.000767
15/02/2021 02:33:12,    2.318264,    0.081828,    0.012591,   -0.000298,    0.000755
15/02/2021 02:33:42,    2.318191,    0.081756,    0.012580,   -0.000313,    0.000742
15/02/2021 02:34:12,    2.318126,    0.081692,    0.012570,   -0.000327,    0.000729
15/02/2021 02:34:42,    2.318070,    0.081637,    0.012562,   -0.000341,    0.000716
15/02/2021 02:35:12,    2.318026,    0.081593,    0.012555,   -0.000354,    0.000703
15/02/2021 02:35:42,    2.317994,    0.081562,    0.012550,   -0.000368,    0.000690
15/02/2021 02:36:12,    2.317978,    0.081547,    0.012548,   -0.000381,    0.000677
15/02/2021 02:36:42,    2.317979,    0.081549,    0.012548,   -0.000393,    0.000664
15/02/2021 02:37:12,    2.318000,    0.081570,    0.012551,   -0.000406,    0.000651
15/02/2021 02:37:42,    2.318042,    0.081613,    0.012558,   -0.000418,    0.000638
15/02/2021 02:38:12,    2.318107,    0.081679,    0.012568,   -0.000429,    0.000625
15/02/2021 02:38:42,    2.318199,    0.081771,    0.012582,   -0.000440,    0.000612
15/02/2021 02:39:12,    2.318318,    0.081891,    0.012601,   -0.000451,    0.000599
15/02/2021 02:39:42,    2.318467,    0.082041,    0.012624,   -0.000462,    0.000586
15/02/2021 02:40:12,    2.318646,    0.082221,    0.012652,   -0.000472,    0.000573
15/02/2021 02:40:42,    2.318851,    0.082427,    0.012683,   -0.000482,    0.000560
15/02/2021 02:41:12,    2.319074,    0.082651,    0.012718,   -0.000491,    0.000547
15/02/2021 02:41:42,    2.319309,    0.082886,    0.012754,   -0.000500,    0.000535
15/02/2021 02:42:12,    2.319549,    0.083127,    0.012791,   -0.000509,    0.000522
