Date               ,ZTD [m]     ,ZWD [m]     ,PWV [mm]    ,GE [m]      ,GN [m]      
15/02/2021 02:59:42,    2.348464,    0.092458,    0.014253,   -0.000907,   -0.001892
15/02/2021 03:00:12,    2.348772,    0.092767,    0.014301,   -0.000899,   -0.001890
15/02/2021 03:00:42,    2.349049,    0.093045,    0.014344,   -0.000890,   -0.001886
15/02/2021 03:01:12,    2.349289,    0.093286,    0.014381,   -0.000882,   -0.001879
15/02/2021 03:01:42,    2.349487,    0.093484,    0.014412,   -0.000874,   -0.001871
15/02/2021 03:02:12,    2.349636,    0.093634,    0.014435,   -0.000865,   -0.001861
15/02/2021 03:02:42,    2.349730,    0.093728,    0.014449,   -0.000857,   -0.001849
15/02/2021 03:03:12,    2.349763,    0.093762,    0.014454,   -0.000849,   -0.001835
15/02/2021 03:03:42,    2.349728,    0.093728,    0.014449,   -0.000841,   -0.001820
15/02/2021 03:04:12,    2.349621,    0.093622,    0.014433,   -0.000832,   -0.001803
15/02/2021 03:04:42,    2.349434,    0.093436,    0.014404,   -0.000824,   -0.001784
15/02/2021 03:05:12,    2.349165,    0.093167,    0.014363,   -0.000816,   -0.001764
15/02/2021 03:05:42,    2.348820,    0.092823,    0.014310,   -0.000808,   -0.001742
15/02/2021 03:06:12,    2.348410,    0.092414,    0.014247,   -0.000800,   -0.001719
15/02/2021 03:06:42,    2.347944,    0.091949,    0.014175,   -0.000791,   -0.001695
15/02/2021 03:07:12,    2.347433,    0.091438,    0.014096,   -0.000783,   -0.001670
15/02/2021 03:07:42,    2.346886,    0.090891,    0.014012,   -0.000775,   -0.001643
15/02/2021 03:08:12,    2.346313,    0.090319,    0.013924,   -0.000767,   -0.001616
15/02/2021 03:08:42,    2.345724,    0.089730,    0.013833,   -0.000759,   -0.001587
15/02/2021 03:09:12,    2.345128,    0.089136,    0.013741,   -0.000750,   -0.001558
15/02/2021 03:09:42,    2.344537,    0.088545,    0.013650,   -0.000742,   -0.001528
15/02/2021 03:10:12,    2.343958,    0.087967,    0.013561,   -0.000734,   -0.001497
15/02/2021 03:10:42,    2.343393,    0.087403,    0.013474,   -0.000726,   -0.001465
15/02/2021 03:11:12,    2.342843,    0.086853,    0.013389,   -0.000717,   -0.001433
15/02/2021 03:11:42,    2.342307,    0.086318,    0.013307,   -0.000709,   -0.001400
15/02/2021 03:12:12,    2.341787,    0.085799,    0.013227,   -0.000701,   -0.001367
15/02/2021 03:12:42,    2.341283,    0.085296,    0.013149,   -0.000693,   -0.001333
15/02/2021 03:13:12,    2.340795,    0.084808,    0.013074,   -0.000684,   -0.001299
15/02/2021 03:13:42,    2.340324,    0.084338,    0.013002,   -0.000676,   -0.001265
15/02/2021 03:14:12,    2.339870,    0.083884,    0.012932,   -0.000667,   -0.001230
15/02/2021 03:14:42,    2.339433,    0.083449,    0.012864,   -0.000659,   -0.001196
15/02/2021 03:15:12,    2.339015,    0.083031,    0.012800,   -0.000651,   -0.001161
15/02/2021 03:15:42,    2.338618,    0.082634,    0.012739,   -0.000642,   -0.001126
15/02/2021 03:16:12,    2.338244,    0.082261,    0.012681,   -0.000634,   -0.001092
15/02/2021 03:16:42,    2.337897,    0.081915,    0.012628,   -0.000625,   -0.001058
15/02/2021 03:17:12,    2.337579,    0.081598,    0.012579,   -0.000616,   -0.001024
15/02/2021 03:17:42,    2.337294,    0.081314,    0.012535,   -0.000608,   -0.000990
15/02/2021 03:18:12,    2.337045,    0.081065,    0.012497,   -0.000599,   -0.000957
15/02/2021 03:18:42,    2.336834,    0.080855,    0.012465,   -0.000590,   -0.000924
15/02/2021 03:19:12,    2.336664,    0.080686,    0.012439,   -0.000581,   -0.000892
15/02/2021 03:19:42,    2.336539,    0.080561,    0.012419,   -0.000573,   -0.000860
15/02/2021 03:20:12,    2.336460,    0.080483,    0.012407,   -0.000564,   -0.000829
15/02/2021 03:20:42,    2.336426,    0.080450,    0.012402,   -0.000555,   -0.000799
15/02/2021 03:21:12,    2.336437,    0.080462,    0.012404,   -0.000546,   -0.000770
15/02/2021 03:21:42,    2.336491,    0.080516,    0.012412,   -0.000537,   -0.000741
15/02/2021 03:22:12,    2.336586,    0.080612,    0.012427,   -0.000527,   -0.000714
15/02/2021 03:22:42,    2.336721,    0.080747,    0.012448,   -0.000518,   -0.000687
15/02/2021 03:23:12,    2.336894,    0.080921,    0.012475,   -0.000509,   -0.000662
15/02/2021 03:23:42,    2.337104,    0.081131,    0.012507,   -0.000500,   -0.000638
15/02/2021 03:24:12,    2.337349,    0.081378,    0.012545,   -0.000490,   -0.000615
15/02/2021 03:24:42,    2.337629,    0.081658,    0.012588,   -0.000481,   -0.000594
15/02/2021 03:25:12,    2.337940,    0.081969,    0.012636,   -0.000471,   -0.000574
15/02/2021 03:25:42,    2.338278,    0.082309,    0.012689,   -0.000461,   -0.000555
15/02/2021 03:26:12,    2.338639,    0.082670,    0.012744,   -0.000452,   -0.000538
15/02/2021 03:26:42,    2.339017,    0.083048,    0.012803,   -0.000442,   -0.000523
15/02/2021 03:27:12,    2.339406,    0.083439,    0.012863,   -0.000432,   -0.000510
15/02/2021 03:27:42,    2.339803,    0.083836,    0.012924,   -0.000422,   -0.000498
15/02/2021 03:28:12,    2.340200,    0.084234,    0.012986,   -0.000412,   -0.000488
15/02/2021 03:28:42,    2.340595,    0.084629,    0.013046,   -0.000402,   -0.000480
15/02/2021 03:29:12,    2.340980,    0.085016,    0.013106,   -0.000391,   -0.000474
15/02/2021 03:29:42,    2.341352,    0.085388,    0.013163,   -0.000381,   -0.000470
15/02/2021 03:30:12,    2.341705,    0.085742,    0.013218,   -0.000371,   -0.000468
15/02/2021 03:30:42,    2.342036,    0.086074,    0.013269,   -0.000360,   -0.000468
15/02/2021 03:31:12,    2.342343,    0.086381,    0.013317,   -0.000349,   -0.000470
15/02/2021 03:31:42,    2.342623,    0.086662,    0.013360,   -0.000339,   -0.000475
15/02/2021 03:32:12,    2.342872,    0.086912,    0.013398,   -0.000328,   -0.000481
15/02/2021 03:32:42,    2.343089,    0.087130,    0.013432,   -0.000317,   -0.000489
15/02/2021 03:33:12,    2.343271,    0.087312,    0.013460,   -0.000306,   -0.000499
15/02/2021 03:33:42,    2.343414,    0.087456,    0.013482,   -0.000295,   -0.000511
15/02/2021 03:34:12,    2.343517,    0.087559,    0.013498,   -0.000284,   -0.000525
15/02/2021 03:34:42,    2.343576,    0.087619,    0.013507,   -0.000272,   -0.000540
15/02/2021 03:35:12,    2.343591,    0.087634,    0.013510,   -0.000261,   -0.000557
15/02/2021 03:35:42,    2.343569,    0.087613,    0.013506,   -0.000249,   -0.000575
15/02/2021 03:36:12,    2.343519,    0.087565,    0.013499,   -0.000238,   -0.000595
15/02/2021 03:36:42,    2.343452,    0.087498,    0.013489,   -0.000226,   -0.000617
15/02/2021 03:37:12,    2.343377,    0.087424,    0.013477,   -0.000214,   -0.000640
15/02/2021 03:37:42,    2.343304,    0.087351,    0.013466,   -0.000203,   -0.000665
15/02/2021 03:38:12,    2.343241,    0.087289,    0.013456,   -0.000191,   -0.000690
15/02/2021 03:38:42,    2.343199,    0.087247,    0.013450,   -0.000179,   -0.000718
15/02/2021 03:39:12,    2.343186,    0.087236,    0.013448,   -0.000166,   -0.000746
15/02/2021 03:39:42,    2.343214,    0.087264,    0.013453,   -0.000154,   -0.000776
15/02/2021 03:40:12,    2.343287,    0.087338,    0.013464,   -0.000142,   -0.000806
15/02/2021 03:40:42,    2.343400,    0.087451,    0.013482,   -0.000129,   -0.000838
15/02/2021 03:41:12,    2.343542,    0.087594,    0.013504,   -0.000117,   -0.000871
15/02/2021 03:41:42,    2.343705,    0.087757,    0.013529,   -0.000104,   -0.000905
15/02/2021 03:42:12,    2.343878,    0.087931,    0.013555,   -0.000092,   -0.000940
15/02/2021 03:42:42,    2.344051,    0.088105,    0.013582,   -0.000079,   -0.000976
15/02/2021 03:43:12,    2.344215,    0.088270,    0.013608,   -0.000066,   -0.001013
15/02/2021 03:43:42,    2.344361,    0.088416,    0.013630,   -0.000053,   -0.001051
15/02/2021 03:44:12,    2.344478,    0.088534,    0.013648,   -0.000040,   -0.001089
15/02/2021 03:44:42,    2.344557,    0.088614,    0.013661,   -0.000027,   -0.001128
15/02/2021 03:45:12,    2.344590,    0.088648,    0.013666,   -0.000014,   -0.001168
