Date               ,ZTD [m]     ,ZWD [m]     ,PWV [mm]    ,GE [m]      ,GN [m]      
15/02/2021 01:59:42,    2.326670,    0.085087,    0.013094,    0.000618,    0.001322
15/02/2021 02:00:12,    2.326411,    0.084830,    0.013055,    0.000617,    0.001329
15/02/2021 02:00:42,    2.326135,    0.084554,    0.013012,    0.000617,    0.001337
15/02/2021 02:01:12,    2.325845,    0.084265,    0.012968,    0.000616,    0.001344
15/02/2021 02:01:42,    2.325545,    0.083966,    0.012922,    0.000614,    0.001352
15/02/2021 02:02:12,    2.325239,    0.083660,    0.012875,    0.000612,    0.001359
15/02/2021 02:02:42,    2.324929,    0.083351,    0.012827,    0.000610,    0.001367
15/02/2021 02:03:12,    2.324620,    0.083043,    0.012780,    0.000608,    0.001374
15/02/2021 02:03:42,    2.324316,    0.082739,    0.012733,    0.000605,    0.001382
15/02/2021 02:04:12,    2.324019,    0.082444,    0.012688,    0.000602,    0.001390
15/02/2021 02:04:42,    2.323734,    0.082160,    0.012644,    0.000599,    0.001397
15/02/2021 02:05:12,    2.323465,    0.081891,    0.012602,    0.000595,    0.001404
15/02/2021 02:05:42,    2.323211,    0.081638,    0.012564,    0.000592,    0.001412
15/02/2021 02:06:12,    2.322976,    0.081404,    0.012528,    0.000587,    0.001419
15/02/2021 02:06:42,    2.322761,    0.081189,    0.012494,    0.000583,    0.001426
15/02/2021 02:07:12,    2.322566,    0.080995,    0.012465,    0.000578,    0.001433
15/02/2021 02:07:42,    2.322394,    0.080824,    0.012438,    0.000574,    0.001440
15/02/2021 02:08:12,    2.322245,    0.080675,    0.012415,    0.000569,    0.001446
15/02/2021 02:08:42,    2.322120,    0.080552,    0.012396,    0.000563,    0.001453
15/02/2021 02:09:12,    2.322023,    0.080455,    0.012382,    0.000558,    0.001459
15/02/2021 02:09:42,    2.321953,    0.080386,    0.012371,    0.000552,    0.001465
15/02/2021 02:10:12,    2.321911,    0.080345,    0.012365,    0.000546,    0.001471
15/02/2021 02:10:42,    2.321895,    0.080330,    0.012362,    0.000540,    0.001477
15/02/2021 02:11:12,    2.321903,    0.080339,    0.012364,    0.000533,    0.001482
15/02/2021 02:11:42,    2.321932,    0.080368,    0.012368,    0.000527,    0.001487
15/02/2021 02:12:12,    2.321978,    0.080415,    0.012375,    0.000520,    0.001492
15/02/2021 02:12:42,    2.322040,    0.080478,    0.012385,    0.000513,    0.001497
15/02/2021 02:13:12,    2.322113,    0.080552,    0.012396,    0.000506,    0.001501
15/02/2021 02:13:42,    2.322196,    0.080636,    0.012409,    0.000498,    0.001505
15/02/2021 02:14:12,    2.322286,    0.080726,    0.012423,    0.000491,    0.001509
15/02/2021 02:14:42,    2.322379,    0.080820,    0.012438,    0.000483,    0.001512
15/02/2021 02:15:12,    2.322474,    0.080916,    0.012452,    0.000476,    0.001515
15/02/2021 02:15:42,    2.322568,    0.081010,    0.012467,    0.000468,    0.001517
15/02/2021 02:16:12,    2.322658,    0.081102,    0.012481,    0.000460,    0.001519
15/02/2021 02:16:42,    2.322744,    0.081188,    0.012494,    0.000451,    0.001521
15/02/2021 02:17:12,    2.322822,    0.081267,    0.012506,    0.000443,    0.001522
15/02/2021 02:17:42,    2.322891,    0.081337,    0.012517,    0.000435,    0.001523
15/02/2021 02:18:12,    2.322949,    0.081396,    0.012526,    0.000426,    0.001524
15/02/2021 02:18:42,    2.322994,    0.081442,    0.012533,    0.000418,    0.001523
15/02/2021 02:19:12,    2.323024,    0.081472,    0.012538,    0.000409,    0.001523
15/02/2021 02:19:42,    2.323037,    0.081486,    0.012540,    0.000400,    0.001522
15/02/2021 02:20:12,    2.323031,    0.081481,    0.012539,    0.000391,    0.001520
15/02/2021 02:20:42,    2.323008,    0.081459,    0.012536,    0.000382,    0.001518
15/02/2021 02:21:12,    2.322973,    0.081425,    0.012531,    0.000373,    0.001515
15/02/2021 02:21:42,    2.322928,    0.081380,    0.012524,    0.000364,    0.001512
15/02/2021 02:22:12,    2.322875,    0.081328,    0.012516,    0.000355,    0.001508
15/02/2021 02:22:42,    2.322819,    0.081273,    0.012507,    0.000346,    0.001504
15/02/2021 02:23:12,    2.322761,    0.081216,    0.012499,    0.000337,    0.001499
15/02/2021 02:23:42,    2.322706,    0.081161,    0.012490,    0.000328,    0.001493
15/02/2021 02:24:12,    2.322656,    0.081112,    0.012483,    0.000319,    0.001487
15/02/2021 02:24:42,    2.322614,    0.081071,    0.012476,    0.000309,    0.001480
15/02/2021 02:25:12,    2.322583,    0.081041,    0.012472,    0.000300,    0.001472
15/02/2021 02:25:42,    2.322565,    0.081023,    0.012469,    0.000291,    0.001464
15/02/2021 02:26:12,    2.322559,    0.081019,    0.012468,    0.000281,    0.001455
15/02/2021 02:26:42,    2.322568,    0.081028,    0.012470,    0.000272,    0.001446
15/02/2021 02:27:12,    2.322592,    0.081054,    0.012474,    0.000263,    0.001435
15/02/2021 02:27:42,    2.322633,    0.081095,    0.012480,    0.000254,    0.001424
15/02/2021 02:28:12,    2.322691,    0.081153,    0.012489,    0.000245,    0.001412
15/02/2021 02:28:42,    2.322767,    0.081230,    0.012501,    0.000235,    0.001399
15/02/2021 02:29:12,    2.322862,    0.081326,    0.012516,    0.000226,    0.001386
15/02/2021 02:29:42,    2.322978,    0.081443,    0.012534,    0.000217,    0.001372
15/02/2021 02:30:12,    2.323114,    0.081580,    0.012555,    0.000208,    0.001357
15/02/2021 02:30:42,    2.323267,    0.081733,    0.012578,    0.000199,    0.001341
15/02/2021 02:31:12,    2.323432,    0.081899,    0.012604,    0.000190,    0.001324
15/02/2021 02:31:42,    2.323605,    0.082074,    0.012631,    0.000182,    0.001307
15/02/2021 02:32:12,    2.323783,    0.082252,    0.012658,    0.000173,    0.001289
