Date               ,ZTD [m]     ,ZWD [m]     ,PWV [mm]    ,GE [m]      ,GN [m]      
15/02/2021 02:59:42,    2.318928,    0.082537,    0.012700,   -0.000639,    0.000125
15/02/2021 03:00:12,    2.318944,    0.082554,    0.012703,   -0.000633,    0.000125
15/02/2021 03:00:42,    2.318973,    0.082584,    0.012708,   -0.000627,    0.000126
15/02/2021 03:01:12,    2.319015,    0.082627,    0.012714,   -0.000620,    0.000127
15/02/2021 03:01:42,    2.319069,    0.082681,    0.012722,   -0.000613,    0.000129
15/02/2021 03:02:12,    2.319134,    0.082747,    0.012733,   -0.000605,    0.000131
15/02/2021 03:02:42,    2.319210,    0.082824,    0.012744,   -0.000598,    0.000134
15/02/2021 03:03:12,    2.319296,    0.082910,    0.012758,   -0.000589,    0.000137
15/02/2021 03:03:42,    2.319391,    0.083006,    0.012772,   -0.000581,    0.000141
15/02/2021 03:04:12,    2.319495,    0.083111,    0.012789,   -0.000572,    0.000146
15/02/2021 03:04:42,    2.319607,    0.083224,    0.012806,   -0.000563,    0.000151
15/02/2021 03:05:12,    2.319726,    0.083344,    0.012824,   -0.000553,    0.000156
15/02/2021 03:05:42,    2.319847,    0.083465,    0.012843,   -0.000544,    0.000162
15/02/2021 03:06:12,    2.319963,    0.083582,    0.012861,   -0.000534,    0.000169
15/02/2021 03:06:42,    2.320068,    0.083688,    0.012877,   -0.000523,    0.000176
15/02/2021 03:07:12,    2.320156,    0.083777,    0.012891,   -0.000513,    0.000184
15/02/2021 03:07:42,    2.320221,    0.083843,    0.012901,   -0.000502,    0.000191
15/02/2021 03:08:12,    2.320258,    0.083880,    0.012907,   -0.000491,    0.000200
15/02/2021 03:08:42,    2.320259,    0.083882,    0.012907,   -0.000480,    0.000209
15/02/2021 03:09:12,    2.320218,    0.083842,    0.012901,   -0.000468,    0.000218
15/02/2021 03:09:42,    2.320130,    0.083755,    0.012888,   -0.000456,    0.000227
15/02/2021 03:10:12,    2.319991,    0.083617,    0.012866,   -0.000445,    0.000237
15/02/2021 03:10:42,    2.319807,    0.083433,    0.012838,   -0.000432,    0.000248
15/02/2021 03:11:12,    2.319588,    0.083215,    0.012805,   -0.000420,    0.000259
15/02/2021 03:11:42,    2.319341,    0.082968,    0.012767,   -0.000408,    0.000270
15/02/2021 03:12:12,    2.319076,    0.082704,    0.012726,   -0.000395,    0.000281
15/02/2021 03:12:42,    2.318801,    0.082430,    0.012684,   -0.000382,    0.000293
15/02/2021 03:13:12,    2.318526,    0.082156,    0.012642,   -0.000370,    0.000305
15/02/2021 03:13:42,    2.318259,    0.081889,    0.012601,   -0.000357,    0.000318
15/02/2021 03:14:12,    2.318008,    0.081640,    0.012562,   -0.000344,    0.000330
15/02/2021 03:14:42,    2.317784,    0.081416,    0.012528,   -0.000330,    0.000343
15/02/2021 03:15:12,    2.317593,    0.081226,    0.012499,   -0.000317,    0.000357
15/02/2021 03:15:42,    2.317436,    0.081070,    0.012475,   -0.000304,    0.000370
15/02/2021 03:16:12,    2.317314,    0.080949,    0.012456,   -0.000290,    0.000384
15/02/2021 03:16:42,    2.317226,    0.080861,    0.012442,   -0.000277,    0.000398
15/02/2021 03:17:12,    2.317172,    0.080808,    0.012434,   -0.000263,    0.000412
15/02/2021 03:17:42,    2.317153,    0.080789,    0.012431,   -0.000250,    0.000427
15/02/2021 03:18:12,    2.317167,    0.080804,    0.012434,   -0.000236,    0.000442
15/02/2021 03:18:42,    2.317214,    0.080852,    0.012441,   -0.000223,    0.000457
15/02/2021 03:19:12,    2.317296,    0.080934,    0.012454,   -0.000209,    0.000472
15/02/2021 03:19:42,    2.317410,    0.081050,    0.012471,   -0.000195,    0.000487
15/02/2021 03:20:12,    2.317558,    0.081198,    0.012494,   -0.000182,    0.000502
15/02/2021 03:20:42,    2.317733,    0.081374,    0.012521,   -0.000168,    0.000518
15/02/2021 03:21:12,    2.317933,    0.081574,    0.012552,   -0.000155,    0.000534
15/02/2021 03:21:42,    2.318151,    0.081793,    0.012586,   -0.000141,    0.000550
15/02/2021 03:22:12,    2.318383,    0.082026,    0.012622,   -0.000128,    0.000566
15/02/2021 03:22:42,    2.318623,    0.082267,    0.012659,   -0.000115,    0.000582
15/02/2021 03:23:12,    2.318868,    0.082513,    0.012697,   -0.000101,    0.000598
15/02/2021 03:23:42,    2.319112,    0.082758,    0.012734,   -0.000088,    0.000614
15/02/2021 03:24:12,    2.319351,    0.082997,    0.012771,   -0.000075,    0.000630
15/02/2021 03:24:42,    2.319579,    0.083226,    0.012806,   -0.000062,    0.000647
15/02/2021 03:25:12,    2.319792,    0.083440,    0.012839,   -0.000050,    0.000663
15/02/2021 03:25:42,    2.319989,    0.083638,    0.012870,   -0.000037,    0.000679
15/02/2021 03:26:12,    2.320171,    0.083820,    0.012898,   -0.000025,    0.000696
15/02/2021 03:26:42,    2.320336,    0.083986,    0.012923,   -0.000012,    0.000712
15/02/2021 03:27:12,    2.320484,    0.084134,    0.012946,   -0.000000,    0.000729
15/02/2021 03:27:42,    2.320614,    0.084266,    0.012966,    0.000012,    0.000745
15/02/2021 03:28:12,    2.320728,    0.084380,    0.012984,    0.000024,    0.000762
