Date               ,ZTD [m]     ,ZWD [m]     ,PWV [mm]    ,GE [m]      ,GN [m]      
14/02/2021 23:59:42,    2.313387,    0.076762,    0.011812,    0.000014,    0.001144
15/02/2021 00:00:12,    2.313520,    0.076897,    0.011832,    0.000021,    0.001117
15/02/2021 00:00:42,    2.313644,    0.077021,    0.011851,    0.000028,    0.001092
15/02/2021 00:01:12,    2.313763,    0.077142,    0.011870,    0.000034,    0.001068
15/02/2021 00:01:42,    2.313884,    0.077262,    0.011888,    0.000040,    0.001046
15/02/2021 00:02:12,    2.314009,    0.077388,    0.011908,    0.000046,    0.001026
15/02/2021 00:02:42,    2.314145,    0.077525,    0.011929,    0.000052,    0.001007
15/02/2021 00:03:12,    2.314296,    0.077677,    0.011952,    0.000057,    0.000989
15/02/2021 00:03:42,    2.314467,    0.077849,    0.011979,    0.000062,    0.000973
15/02/2021 00:04:12,    2.314664,    0.078047,    0.012009,    0.000067,    0.000958
15/02/2021 00:04:42,    2.314891,    0.078274,    0.012044,    0.000072,    0.000945
15/02/2021 00:05:12,    2.315151,    0.078535,    0.012084,    0.000076,    0.000933
15/02/2021 00:05:42,    2.315440,    0.078824,    0.012129,    0.000080,    0.000922
15/02/2021 00:06:12,    2.315748,    0.079134,    0.012176,    0.000084,    0.000912
15/02/2021 00:06:42,    2.316071,    0.079457,    0.012226,    0.000088,    0.000904
15/02/2021 00:07:12,    2.316399,    0.079786,    0.012277,    0.000092,    0.000896
15/02/2021 00:07:42,    2.316727,    0.080115,    0.012327,    0.000095,    0.000890
15/02/2021 00:08:12,    2.317046,    0.080434,    0.012377,    0.000098,    0.000885
15/02/2021 00:08:42,    2.317349,    0.080739,    0.012423,    0.000100,    0.000881
15/02/2021 00:09:12,    2.317630,    0.081020,    0.012467,    0.000103,    0.000878
15/02/2021 00:09:42,    2.317880,    0.081271,    0.012505,    0.000105,    0.000875
15/02/2021 00:10:12,    2.318094,    0.081486,    0.012538,    0.000107,    0.000874
15/02/2021 00:10:42,    2.318272,    0.081664,    0.012566,    0.000109,    0.000873
15/02/2021 00:11:12,    2.318412,    0.081806,    0.012588,    0.000111,    0.000874
