Date               ,ZTD [m]     ,ZWD [m]     ,PWV [mm]    ,GE [m]      ,GN [m]      
15/02/2021 02:59:42,    2.321106,    0.079610,    0.012252,   -0.000217,   -0.000059
15/02/2021 03:00:12,    2.321036,    0.079541,    0.012241,   -0.000218,   -0.000068
15/02/2021 03:00:42,    2.320967,    0.079473,    0.012230,   -0.000218,   -0.000076
15/02/2021 03:01:12,    2.320899,    0.079405,    0.012220,   -0.000218,   -0.000082
15/02/2021 03:01:42,    2.320832,    0.079340,    0.012210,   -0.000217,   -0.000088
15/02/2021 03:02:12,    2.320767,    0.079276,    0.012200,   -0.000217,   -0.000093
15/02/2021 03:02:42,    2.320705,    0.079214,    0.012191,   -0.000216,   -0.000097
15/02/2021 03:03:12,    2.320646,    0.079156,    0.012182,   -0.000215,   -0.000100
15/02/2021 03:03:42,    2.320590,    0.079101,    0.012173,   -0.000214,   -0.000102
15/02/2021 03:04:12,    2.320538,    0.079050,    0.012165,   -0.000213,   -0.000104
15/02/2021 03:04:42,    2.320491,    0.079003,    0.012158,   -0.000211,   -0.000104
15/02/2021 03:05:12,    2.320448,    0.078961,    0.012152,   -0.000210,   -0.000104
15/02/2021 03:05:42,    2.320412,    0.078926,    0.012146,   -0.000208,   -0.000103
15/02/2021 03:06:12,    2.320383,    0.078897,    0.012142,   -0.000206,   -0.000101
15/02/2021 03:06:42,    2.320362,    0.078878,    0.012139,   -0.000204,   -0.000099
15/02/2021 03:07:12,    2.320352,    0.078869,    0.012137,   -0.000202,   -0.000096
15/02/2021 03:07:42,    2.320353,    0.078870,    0.012138,   -0.000199,   -0.000092
15/02/2021 03:08:12,    2.320367,    0.078885,    0.012140,   -0.000197,   -0.000087
15/02/2021 03:08:42,    2.320394,    0.078913,    0.012144,   -0.000194,   -0.000082
15/02/2021 03:09:12,    2.320437,    0.078956,    0.012151,   -0.000191,   -0.000076
15/02/2021 03:09:42,    2.320495,    0.079016,    0.012160,   -0.000188,   -0.000070
15/02/2021 03:10:12,    2.320570,    0.079092,    0.012172,   -0.000185,   -0.000063
15/02/2021 03:10:42,    2.320655,    0.079177,    0.012185,   -0.000182,   -0.000055
15/02/2021 03:11:12,    2.320742,    0.079265,    0.012198,   -0.000178,   -0.000047
15/02/2021 03:11:42,    2.320822,    0.079346,    0.012211,   -0.000175,   -0.000038
15/02/2021 03:12:12,    2.320888,    0.079413,    0.012221,   -0.000171,   -0.000029
15/02/2021 03:12:42,    2.320932,    0.079457,    0.012228,   -0.000168,   -0.000020
15/02/2021 03:13:12,    2.320946,    0.079472,    0.012230,   -0.000164,   -0.000010
15/02/2021 03:13:42,    2.320922,    0.079449,    0.012227,   -0.000160,    0.000001
15/02/2021 03:14:12,    2.320852,    0.079379,    0.012216,   -0.000156,    0.000012
15/02/2021 03:14:42,    2.320728,    0.079256,    0.012197,   -0.000152,    0.000023
15/02/2021 03:15:12,    2.320545,    0.079074,    0.012169,   -0.000147,    0.000034
15/02/2021 03:15:42,    2.320309,    0.078839,    0.012133,   -0.000143,    0.000046
15/02/2021 03:16:12,    2.320031,    0.078561,    0.012090,   -0.000139,    0.000058
15/02/2021 03:16:42,    2.319719,    0.078251,    0.012042,   -0.000134,    0.000071
15/02/2021 03:17:12,    2.319384,    0.077916,    0.011991,   -0.000130,    0.000084
15/02/2021 03:17:42,    2.319035,    0.077568,    0.011937,   -0.000125,    0.000097
15/02/2021 03:18:12,    2.318681,    0.077215,    0.011883,   -0.000121,    0.000110
15/02/2021 03:18:42,    2.318333,    0.076867,    0.011829,   -0.000116,    0.000123
15/02/2021 03:19:12,    2.317999,    0.076534,    0.011778,   -0.000111,    0.000137
15/02/2021 03:19:42,    2.317689,    0.076226,    0.011731,   -0.000106,    0.000150
15/02/2021 03:20:12,    2.317412,    0.075949,    0.011688,   -0.000102,    0.000164
15/02/2021 03:20:42,    2.317168,    0.075705,    0.011651,   -0.000097,    0.000178
15/02/2021 03:21:12,    2.316955,    0.075494,    0.011618,   -0.000092,    0.000192
15/02/2021 03:21:42,    2.316774,    0.075314,    0.011590,   -0.000087,    0.000206
15/02/2021 03:22:12,    2.316624,    0.075164,    0.011567,   -0.000082,    0.000220
15/02/2021 03:22:42,    2.316503,    0.075043,    0.011549,   -0.000077,    0.000234
15/02/2021 03:23:12,    2.316410,    0.074952,    0.011535,   -0.000072,    0.000249
15/02/2021 03:23:42,    2.316345,    0.074888,    0.011525,   -0.000067,    0.000263
15/02/2021 03:24:12,    2.316307,    0.074850,    0.011519,   -0.000062,    0.000277
15/02/2021 03:24:42,    2.316295,    0.074839,    0.011517,   -0.000057,    0.000291
15/02/2021 03:25:12,    2.316308,    0.074853,    0.011519,   -0.000052,    0.000304
15/02/2021 03:25:42,    2.316345,    0.074890,    0.011525,   -0.000046,    0.000318
15/02/2021 03:26:12,    2.316404,    0.074951,    0.011534,   -0.000041,    0.000332
15/02/2021 03:26:42,    2.316485,    0.075032,    0.011547,   -0.000036,    0.000345
15/02/2021 03:27:12,    2.316585,    0.075133,    0.011563,   -0.000031,    0.000358
15/02/2021 03:27:42,    2.316704,    0.075253,    0.011581,   -0.000026,    0.000371
15/02/2021 03:28:12,    2.316840,    0.075390,    0.011602,   -0.000021,    0.000384
15/02/2021 03:28:42,    2.316993,    0.075543,    0.011626,   -0.000016,    0.000397
15/02/2021 03:29:12,    2.317160,    0.075711,    0.011652,   -0.000011,    0.000409
15/02/2021 03:29:42,    2.317340,    0.075892,    0.011679,   -0.000007,    0.000421
15/02/2021 03:30:12,    2.317533,    0.076086,    0.011709,   -0.000002,    0.000433
15/02/2021 03:30:42,    2.317738,    0.076291,    0.011741,    0.000003,    0.000444
15/02/2021 03:31:12,    2.317952,    0.076507,    0.011774,    0.000008,    0.000455
15/02/2021 03:31:42,    2.318177,    0.076732,    0.011809,    0.000013,    0.000465
15/02/2021 03:32:12,    2.318411,    0.076967,    0.011845,    0.000017,    0.000476
15/02/2021 03:32:42,    2.318654,    0.077211,    0.011882,    0.000022,    0.000486
15/02/2021 03:33:12,    2.318905,    0.077462,    0.011921,    0.000026,    0.000495
15/02/2021 03:33:42,    2.319162,    0.077721,    0.011961,    0.000031,    0.000504
15/02/2021 03:34:12,    2.319426,    0.077986,    0.012002,    0.000035,    0.000513
15/02/2021 03:34:42,    2.319696,    0.078256,    0.012043,    0.000040,    0.000522
15/02/2021 03:35:12,    2.319971,    0.078532,    0.012086,    0.000044,    0.000530
15/02/2021 03:35:42,    2.320248,    0.078810,    0.012128,    0.000049,    0.000538
15/02/2021 03:36:12,    2.320525,    0.079088,    0.012171,    0.000053,    0.000545
15/02/2021 03:36:42,    2.320801,    0.079364,    0.012214,    0.000057,    0.000553
15/02/2021 03:37:12,    2.321072,    0.079636,    0.012256,    0.000061,    0.000559
15/02/2021 03:37:42,    2.321336,    0.079901,    0.012296,    0.000066,    0.000566
15/02/2021 03:38:12,    2.321592,    0.080157,    0.012336,    0.000070,    0.000572
15/02/2021 03:38:42,    2.321836,    0.080402,    0.012373,    0.000074,    0.000577
15/02/2021 03:39:12,    2.322066,    0.080633,    0.012409,    0.000078,    0.000582
15/02/2021 03:39:42,    2.322280,    0.080848,    0.012442,    0.000082,    0.000587
15/02/2021 03:40:12,    2.322476,    0.081045,    0.012472,    0.000086,    0.000592
15/02/2021 03:40:42,    2.322657,    0.081226,    0.012500,    0.000089,    0.000596
15/02/2021 03:41:12,    2.322825,    0.081395,    0.012526,    0.000093,    0.000599
15/02/2021 03:41:42,    2.322983,    0.081554,    0.012551,    0.000097,    0.000602
15/02/2021 03:42:12,    2.323133,    0.081705,    0.012574,    0.000100,    0.000605
15/02/2021 03:42:42,    2.323280,    0.081852,    0.012597,    0.000104,    0.000608
15/02/2021 03:43:12,    2.323424,    0.081998,    0.012619,    0.000108,    0.000610
15/02/2021 03:43:42,    2.323570,    0.082144,    0.012642,    0.000111,    0.000611
15/02/2021 03:44:12,    2.323720,    0.082295,    0.012665,    0.000114,    0.000612
15/02/2021 03:44:42,    2.323876,    0.082452,    0.012689,    0.000118,    0.000613
15/02/2021 03:45:12,    2.324041,    0.082618,    0.012714,    0.000121,    0.000613
15/02/2021 03:45:42,    2.324211,    0.082788,    0.012741,    0.000124,    0.000613
15/02/2021 03:46:12,    2.324382,    0.082960,    0.012767,    0.000127,    0.000613
