Date               ,ZTD [m]     ,ZWD [m]     ,PWV [mm]    ,GE [m]      ,GN [m]      
15/02/2021 08:40:12,    2.327261,    0.091166,    0.014029,   -0.000416,    0.003911
15/02/2021 08:40:42,    2.327415,    0.091321,    0.014052,   -0.000423,    0.003902
15/02/2021 08:41:12,    2.327607,    0.091513,    0.014082,   -0.000429,    0.003893
15/02/2021 08:41:42,    2.327829,    0.091735,    0.014116,   -0.000435,    0.003884
15/02/2021 08:42:12,    2.328074,    0.091979,    0.014154,   -0.000442,    0.003874
15/02/2021 08:42:42,    2.328332,    0.092238,    0.014193,   -0.000448,    0.003864
15/02/2021 08:43:12,    2.328598,    0.092503,    0.014234,   -0.000455,    0.003854
15/02/2021 08:43:42,    2.328861,    0.092767,    0.014275,   -0.000461,    0.003843
15/02/2021 08:44:12,    2.329116,    0.093022,    0.014314,   -0.000468,    0.003833
15/02/2021 08:44:42,    2.329354,    0.093260,    0.014351,   -0.000474,    0.003822
15/02/2021 08:45:12,    2.329569,    0.093475,    0.014384,   -0.000481,    0.003810
15/02/2021 08:45:42,    2.329762,    0.093667,    0.014413,   -0.000487,    0.003799
15/02/2021 08:46:12,    2.329935,    0.093841,    0.014440,   -0.000494,    0.003787
15/02/2021 08:46:42,    2.330092,    0.093998,    0.014464,   -0.000500,    0.003775
15/02/2021 08:47:12,    2.330235,    0.094141,    0.014486,   -0.000507,    0.003762
15/02/2021 08:47:42,    2.330367,    0.094272,    0.014506,   -0.000513,    0.003749
15/02/2021 08:48:12,    2.330490,    0.094396,    0.014525,   -0.000520,    0.003735
15/02/2021 08:48:42,    2.330608,    0.094513,    0.014544,   -0.000527,    0.003722
15/02/2021 08:49:12,    2.330722,    0.094628,    0.014561,   -0.000533,    0.003707
15/02/2021 08:49:42,    2.330836,    0.094742,    0.014579,   -0.000540,    0.003693
15/02/2021 08:50:12,    2.330952,    0.094858,    0.014597,   -0.000546,    0.003678
15/02/2021 08:50:42,    2.331071,    0.094976,    0.014615,   -0.000553,    0.003662
15/02/2021 08:51:12,    2.331192,    0.095098,    0.014634,   -0.000560,    0.003646
15/02/2021 08:51:42,    2.331317,    0.095223,    0.014653,   -0.000566,    0.003630
15/02/2021 08:52:12,    2.331446,    0.095351,    0.014673,   -0.000573,    0.003613
15/02/2021 08:52:42,    2.331578,    0.095484,    0.014693,   -0.000580,    0.003595
